titre,date,extrait
L’AMO et la retraite des indépendants s’invitent au Conseil de gouvernement Lundi 14 Septembre 2020,2020-09-14,"Un Conseil de gouvernement se tiendra jeudi sous la présidence du chef du gouvernement, Saad Eddine El Otmani, indique lundi un communiqué du département du chef du gouvernement. Lors de cette réunion, le Conseil examinera quatre projets de d&eacut"
"Covid19/Enseignement : Descartes Rabat, fermé dès demain 14 septembre. Dimanche 13 Septembre 2020",2020-09-13,"Sur les recommandations des autorités marocaines, le lycée Descartes placera tous les élèves en mode distanciel à compter du lundi 14 septembre 2020 pour une durée de 14 jours. Pour rappel, une professeur a été testée posi"
La crise sanitaire menace la situation économique des femmes au Maroc Samedi 12 Septembre 2020,2020-09-12,"La pandémie de Covid-19 menace d’effacer les gains obtenus sur le plan des possibilités économiques offertes aux femmes. C’est ce qu’a déclaré Nezha El Ouafi, ministre déléguée Chargée des MRE, lors d&rsq"
Lutte contre la corruption : Benchaâboun présente le projet de loi relatif à l'INPPLC Vendredi 11 Septembre 2020,2020-09-11,"Mohamed Benchaâboun, ministre de l'Économie, des Finances et de la Réforme de l’Administration, a présenté, jeudi 10 septembre 2020, devant la Commission justice, législation et droits de l'Homme relevant de la Chambre des repré"
Dépenses publiques : El Otmani serre la vis pour les études Vendredi 11 Septembre 2020,2020-09-11,"Le chef du gouvernement, Saad Eddine El Otmani, a demandé aux départements ministériels et aux entreprises et établissements publics de prendre leurs dispositions pour assurer une rationalisation des dépenses liées aux études."
CNSS/Indemnité forfaitaire : Ce que compte faire le gouvernement Vendredi 11 Septembre 2020,2020-09-11,"Le gouvernement marocain vient de prendre des mesures exceptionnelles visant à verser des indemnités au profit de certains employeurs adhérents à la Caisse nationale de la sécurité sociale (CNSS), et de leurs employés déclarés"
"Marchés publics : La préférence nationale entre en vigueur, en voici les modalités Vendredi 11 Septembre 2020",2020-09-11,"Dans ce contexte de crise sanitaire et économique, le gouvernement marocain a décidé de mettre en œuvre la préférence nationale et l'encouragement des produits marocains, dans le cadre des marchés publics. L’objectif es"
Les barrages du Maroc remplis à 39% Jeudi 10 Septembre 2020,2020-09-10,"Les retenues des principaux barrages nationaux ont atteint, à ce jour, plus de 6,19 milliards de mètres cubes, soit un taux de remplissage de 39,7%, selon les données du ministère de l’Équipement, du transport, de la logistique et de l'eau"
Le Maroc premier exportateur arabe de produits textiles vers le Brésil Jeudi 10 Septembre 2020,2020-09-10,"Le Royaume a été le premier exportateur arabe de produits textiles vers le Brésil durant le premier semestre 2020, avec un volume de 6,99 millions USD, selon la Chambre de commerce arabo-brésilienne. Les chiffres représentent néa"
Les cours du gaz butane font reculer la charge globale de compensation Jeudi 10 Septembre 2020,2020-09-10,"La charge globale de compensation au titre des subventions à la consommation a reculé à 7,3 milliards de dirhams (MMDH) au titre des sept premiers mois de 2020 contre 8,09 MMDH durant la même période un an auparavant, ressort-il du dernier bulletin d'i"
Union arabe de l'électricité : Le Maroc préside la 53ème réunion du Conseil d'administration Jeudi 10 Septembre 2020,2020-09-10,"Abderrahim El Hafidi, Directeur général de l'Office national de l'électricité et de l'eau potable (ONEE) et président de l'Union arabe de l'électricité (UAE), a présidé récemment la 53ème r&eac"
Campagne agricole 2019-2020 : Une baisse des récoltes aux conséquences lourdes Mercredi 09 Septembre 2020,2020-09-09,"Les exploitants trouvent des difficultés pour le démarrage de la prochaine saison. Hausse record des importations céréalières. Comme attendu, la production céréalière définitive au terme de la saison 2019-2020 n"
Projet de Loi de Finances 2021 : Ce que veut le patronat Mercredi 09 Septembre 2020,2020-09-09,"Le projet de Loi de Finances 2021 devrait instaurer les bases d'une économie plus résiliente et compétitive et redonner confiance aux chefs d’entreprises, a souligné, mercredi à Casablanca, le président de la Confédération gén&"
Casablanca : Les grossistes de légumes se défendent des fluctuations des prix Mercredi 09 Septembre 2020,2020-09-09,"Rattrapés par la hausse des prix dans la première ville du pays, depuis le début du mois de septembre, les grossistes des légumes et fruits de Casablanca se défendent d'être à l’origine des fluctuations pénalisant le pouvoir"
Liste grise de l’UE : Le cas du Maroc examiné… en février 2021 Mardi 08 Septembre 2020,2020-09-08,"Le Maroc continuera encore à figurer sur la liste grise des pays de l’Union européenne pendant encore quelques mois. Le cas du Royaume devait en principe être examiné en octobre prochain. Mais, selon une source proche du dossier au sein de l"
Assurance-crédit : Le Groupe PREVAS lance une filiale au Maroc Mardi 08 Septembre 2020,2020-09-08,"Le cabinet de conseil et de courtage en assurance PREVAS annonce le lancement de PREVAS A.C.C., une nouvelle entité spécialisée dans la gestion des contrats d’assurance-crédit, afin de proposer aux entreprises marocaines et au marché de l’as"
L'aéroport international de Bruxelles promeut le voyage vers le Maroc Mardi 08 Septembre 2020,2020-09-08,"L’aéroport International de Bruxelles vient de lancer une campagne à travers les réseaux sociaux pour promouvoir le voyage vers le Maroc. Dans un spot vidéo en français et en néerlandais, les promoteurs de cette initiative sous le slogan :"
La nouvelle monnaie de la CEDEAO prévue dans 3 à 5 ans Mardi 08 Septembre 2020,2020-09-08,"Le président ivoirien Alassane Ouattara a annoncé, lundi, la décision de la 57ème session ordinaire de la Conférence des Chefs d'Etat et de gouvernement de la Communauté économique des Etats de l’Afrique de l'Ouest (CEDEAO), de proc&eacu"
"«Relance TPE» et «Damane Relance» : 22,4 milliards de DH pour les entreprises Lundi 07 Septembre 2020",2020-09-07,"Les mécanismes Relance ont principalement profité aux secteurs de l’industrie (33%), suivi du secteur du commerce et distribution (31%) et du BTP (17%). La reprise post-Covid est bien amorcée. Depuis leur mise en place par la Caisse Centrale de Garan"
"Assurances : Les primes émises en hausse de 7,4% en juillet Lundi 07 Septembre 2020",2020-09-07,"Les primes émises par l'ensemble des entreprises d'assurances et de réassurance à l'exception des réassureurs exclusifs se sont élevées en juillet 2020 à plus de 4,22 milliards de dirhams, en hausse de 7,4% par rapport au mê"
Jumia et le ministère de l'Artisanat s’allient pour soutenir les artisans marocains Lundi 07 Septembre 2020,2020-09-07,"Le leader de l’e-commerce au Maroc va permettre à l’Artisanat Marocain d’utiliser ses plateformes digitales pour son développement. Jumia, la plate-forme e-commerce leader au Maroc, a signé une convention avec le ministère du Touri"
Une procédure simplifiée pour les déplacements des professionnels étrangers au Maroc Vendredi 04 Septembre 2020,2020-09-04,"Dans une lettre adressée aux membres du patronat, la CGEM indique que le ministère des Affaires étrangères, de la coopération africaine et des Marocains résidant à l’étranger a approuvé la demande d’une procédure simpl"
"Annulation du Forum MEDays 2020, la prochaine édition en novembre 2021 Vendredi 04 Septembre 2020",2020-09-04,"L'Institut Amadeus a annoncé vendredi l'annulation de l’édition 2020 du Forum MEDays, initialement prévue en novembre de cette année, et dit privilégier, dès à présent, la préparation de la prochaine édition programm"
Liaison électrique Maroc-Espagne : La fuite réparée Vendredi 04 Septembre 2020,2020-09-04,"L'Office national de l'électricité et de l'eau Potable (ONEE) et son homologue espagnol Red Eléctrica d’España (REE), ont achevé le colmatage du câble de réserve n°4 de l’interconnexion Maroc-Espagne, suite à"
"Produits alimentaires : Les cours mondiaux en hausse, record attendu pour la récolte de céréales Jeudi 03 Septembre 2020",2020-09-03,"Les cours internationaux du sucre, des huiles végétales et des céréales secondaires ont poursuivi en mois d'août leur tendance haussière, et les récoltes mondiales de céréales devraient atteindre un niveau record, selon l"
Campagne céréalière 2019-2020 : Une production définitive de 32 Mqx Jeudi 03 Septembre 2020,2020-09-03,"La production définitive des trois céréales principales au titre de la campagne 2019-2020 est estimée à 32 millions de quintaux (Mqx), soit une baisse de 39% par rapport à la campagne précédente qui était une année moyen"
"Allègement du déficit commercial de 18,2% à fin juillet Mercredi 02 Septembre 2020",2020-09-02,"Le déficit commercial du Maroc s'est allégé de 18,2% à près de 100,08 milliards de dirhams (MMDH) à fin juillet 2020, selon l'Office des changes. Cet allègement s'explique par les baisses respectives des importations et des ex"
Automobile : Le marché marocain réduit ses pertes Mercredi 02 Septembre 2020,2020-09-02,"Le marché de l’automobile poursuit sa reprise. Les ventes au cours du mois d’août 2020 ont totalisé 10.193 unités contre 9.143 au cours de la même période de l’année dernière, soit une croissance de 11,48%"
Siemens Gamesa : La société espagnole installera 87 aérogénérateurs dans le parc éolien de Boujdour Mercredi 02 Septembre 2020,2020-09-02,"La multinationale espagnole Siemens Gamesa, spécialisée dans la conception, la fabrication, la vente, l'installation ainsi que l’exploitation et la maintenance des aérogénérateurs, installera 87 éoliennes dans le parc de Boujdour, a-t-ell"
"Le flux des IDE en repli de 21,5% à fin juillet Mercredi 02 Septembre 2020",2020-09-02,"Le flux net des Investissements directs étrangers (IDE) au Maroc a atteint 9,02 milliards de dirhams (MMDH) à fin juillet 2020, en repli de 21,5% par rapport à la même période un an auparavant, selon l'Office des changes. Ce résulta"
ANP : Simplification du processus de délivrance des attestations d’escale Mardi 01 Septembre 2020,2020-09-01,"Poursuivant son programme de simplification des démarches portuaires et de dématérialisation de bout en bout des processus du commerce extérieur, l’Agence Nationale des Ports (ANP) lance un nouveau service en ligne au profit des agents maritimes pour l’octroi des attest"
"ONCF : 9,4 millions de voyageurs transportés au S1 Mardi 01 Septembre 2020",2020-09-01,"Le nombre de voyageurs transportés par l'Office national des chemins de fer (ONCF) s'est établi à 9,4 millions durant le premier semestre 2020, en baisse de 44% par rapport à la même période de 2019. Le chiffre d'affaires g&"
Tanger Med : 35ème port à conteneurs au monde en 2019 Mardi 01 Septembre 2020,2020-09-01,Progression importante de 11 places dans le classement international des ports à conteneurs. 1er port de transbordement de conteneurs en Méditerranée pour l’année 2019. Tanger Med réalise une progression importante dans les derniers
Explosion au Liban : Les pertes pourraient s'élever à 4 milliards de dollars Lundi 31 Aout 2020,2020-08-31,"L'explosion du 04 août au port de Beyrouth a causé entre 3,8 et 6,4 milliards de dollars de dégâts matériels, selon une estimation publiée lundi par la Banque mondiale. ""Selon les premières estimations l'explosi"
La réforme du Crédit Populaire du Maroc examinée en conseil de gouvernement Lundi 31 Aout 2020,2020-08-31,"Un conseil de gouvernement se tiendra jeudi sous la présidence du chef du gouvernement, Saad Eddine El Otmani. Le conseil examinera un projet de loi modifiant et complétant la loi portant réforme du Crédit Populaire du Maroc, a indiqué lundi"
Covid-19 : La BEI débloque en urgence 100 millions d’euros pour le Maroc Lundi 31 Aout 2020,2020-08-31,"Une première tranche de 100 millions d’euros débloquée de façon urgente pour soutenir les efforts du Maroc contre la crise du virus COVID-19, sur un financement total de 200 millions d’euros. Il s’agit du premier financement de la BEI dans"
"Industrie: Hausse de 0,3% de l'indice des prix à la production en juillet Lundi 31 Aout 2020",2020-08-31,"L'indice des prix à la production du secteur des ""Industries manufacturières hors raffinage de pétrole"" a enregistré une hausse de 0,3% au cours du mois de juillet dernier par rapport à juin 2020, selon le Haut-Commissariat au Plan (HCP)."
Crise à Royal Air Maroc : Les pilotes de ligne se mobilisent Lundi 31 Aout 2020,2020-08-31,"Le Bureau de l’Association marocaine des pilotes de ligne (AMPL) invite ses membres à se prononcer, par le biais d'un référendum, sur une proposition en plusieurs points. Dans un courrier daté du 30 août, le bureau de l’AMPL le"
Benchaaboun préside le conseil d’administration de la CMR Vendredi 28 Aout 2020,2020-08-28,"Mohamed Benchaaboun, Ministre de l’Economie, des Finances et de la Réforme de l’Administration, a présidé, le vendredi 28 août 2020 la réunion du Conseil d’Administration de la Caisse Marocaine des Retraites tenue par visioconféren"
Location de voitures : 60% des entreprises en faillite Vendredi 28 Aout 2020,2020-08-28,"La crise sanitaire a eu raison des agences de location de voitures. Les faillites des entreprises se multiplient et celles qui sont encore opérationnelles sont dans une situation très précaire. En effet, selon les données dévoilées"
Des chercheurs à Casablanca décortiquent la crise sanitaire et ses répercussions économiques et sociales Vendredi 28 Aout 2020,2020-08-28,"Un collectif de chercheurs à l'Université Hassan II de Casablanca vient de publier un rapport sur ""la crise sanitaire et ses répercussions économiques et sociales au Maroc"". Ce rapport, réalisé sur près de cinq moi"
Banque mondiale : La publication du Doing Business suspendue pour cause d’irrégularités Vendredi 28 Aout 2020,2020-08-28,"Au cours de ses 17 années d'existence, le rapport Doing Business a été un outil précieux pour les pays et les investisseurs cherchant à mesurer et à comparer leurs climats des affaires. Mais le groupe de la Banque mondiale, é"
Casablanca : Le CRVE définit les pistes de la relance économique Vendredi 28 Aout 2020,2020-08-28,"Le Comité régional de veille économique (CRVE) de Casablanca-Settat a tenu, mercredi, sa troisième réunion qui a été l'occasion de présenter la restitution des recommandations issues de la concertation générale lanc&"
Covid-19 : Présentation du premier lit de réanimation 100% marocain Jeudi 27 Aout 2020,2020-08-27,"Le Ministère de l’Industrie, du Commerce, de l’Economie Verte et Numérique a mobilisé une équipe d’industriels et d’ingénieurs pour concevoir et fabriquer au Maroc un lit de réanimation conforme aux standards internationaux"
La BEI et Al Amana Microfinance signent un accord de financement pour soutenir les micro-entreprises et TPE marocaines Jeudi 27 Aout 2020,2020-08-27,"La Banque européenne d'investissement (BEI) et Al Amana Microfinance ont signé un accord d’un montant de 3 millions d'euros pour soutenir l’accès au financement et le développement des micro et très petites entreprises marocaines, anno"
Nouvelle baisse des ventes de ciment Jeudi 27 Aout 2020,2020-08-27,"Au cours du mois de juillet 2020, le secteur du BTP a enregistré une nouvelle baisse des ventes de ciment (-24,1%), occasionnée habituellement par les vacances relatives à la fête de l’Aïd Al-Adha ayant coïncidé avec ce mois, et ce après la hausse notable enregistré"
Tourisme : Des pertes de recettes chiffrées à 11 Mds de DH au premier semestre Jeudi 27 Aout 2020,2020-08-27,"Au Maroc, l’impact estimé de la crise pour l’année 2020 relève d’une baisse de 69% pour les arrivées touristiques, de 60% pour les recettes en devises et d’environ 50% de perte d’emplois. Signature d’un contrat-programme 2"
Bonne tenue des crédits bancaires à fin juin Jeudi 27 Aout 2020,2020-08-27,"A fin juin 2020, les crédits bancaires se sont accrus, en glissement mensuel, de 2,7% pour atteindre 951,3 milliards de dirhams, recouvrant une augmentation des crédits aux sociétés financières de 18,5% et une légère hausse des crédit"
Saad Eddine El Otmani : Nécessité de se concentrer sur les priorités fixées dans le discours du Trône Mercredi 26 Aout 2020,2020-08-26,"Le chef du gouvernement, Saad Eddine El Otmani, a souligné la nécessité de se concentrer sur les priorités fixées par Sa Majesté le Roi Mohammed VI dans le Discours adressé à la Nation à l'occasion de la fête du Tr&oc"
Transavia reprend ses vols «de» et «vers» le Maroc Mardi 25 Aout 2020,2020-08-25,"La compagnie aérienne néerlandaise Transavia vient d’annoncer via son compte twitter la reprise de ses vols «de» et «vers» le Maroc au départ d’Orly, à partir du 26 août. Les aéroports qui seront dess"
ANP: Hausse des importations de céréales de 50% à fin juillet Mardi 25 Aout 2020,2020-08-25,"Les importations des céréales se sont chiffrées à 5,9 millions de tonnes au titre des sept premiers mois de cette année, en progression de 49,8% par rapport à la même période de 2019, selon l'Agence nationale des ports (ANP)."
"Fès-Meknès: 1,1 MMDH pour la réalisation des pistes et des routes rurales Mardi 25 Aout 2020",2020-08-25,"Un montant de 1,1 milliard de DH est mobilisé pour la mise à niveau et la réalisation des pistes et des routes rurales au niveau de la région de Fès-Meknès. Ces projets s'inscrivent dans le cadre du programme relatif à la lutte contre"
L'ONU appelle à davantage de coopération pour limiter l'impact de la pandémie sur le tourisme Mardi 25 Aout 2020,2020-08-25,"Le secrétaire général de l'ONU a appelé mardi à davantage de coopération et de coordination entre les Etats membres pour limiter ""l'impact dévastateur"" de la pandémie sur le tourisme, dont la perte pourrait dé"
BTP : Digitalisation des demandes de qualification et classification des entreprises et laboratoires Lundi 24 Aout 2020,2020-08-24,"Une nouvelle plateforme en ligne ""DeQCA"" pour le dépôt et le suivi dématérialisé des demandes de qualification et classification des entreprises et laboratoires de BTP et agréments des bureaux d'études a été lanc&e"
L'OMC met en garde contre une augmentation possible des coûts du commerce mondial Lundi 24 Aout 2020,2020-08-24,"Le secrétariat de l’Organisation mondiale du commerce (OMC) a mis en garde contre une augmentation possible des coûts du commerce mondial due aux perturbations engendrées par la pandémie de COVID-19. ""Les coûts de voyage et de transport repr&e"
Le ministère lance un service en ligne pour les demandes d’immatriculation des navires Dimanche 23 Aout 2020,2020-08-23,"Un nouveau service en ligne dédié au dépôt et suivi du traitement des demandes d'immatriculation des navires, notamment les navires de commerce, de servitude et engins nautiques, dont les registres sont tenus par les services de la marine marchande, a é"
Enseignement national : L'enseignement à distance pour la prochaine année scolaire Samedi 22 Aout 2020,2020-08-22,"Dans le cadre de sa mise en place de mesures préventives, dont l’objectif est de prévenir la propagation de la Covid-19, le ministère de l’Education nationale, de la Formation professionnelle et de la Recherche scientifique vient de publier un plan int&eacu"
"Le ministère de l’Industrie, du Commerce et de l’Economie Verte et Numérique réagit aux rumeurs Vendredi 21 Aout 2020",2020-08-21,"Dans une note publiée aujourd’hui, le ministère de l’Industrie, du Commerce et de l’Economie Verte et Numérique dément le faux communiqué portant sur l’interdiction de nouveaux jeux électroniques. A cet é"
La CNOPS va finalement rembourser les frais médicaux liés à la Covid-19 Mercredi 19 Aout 2020,2020-08-19,"La Caisse nationale des organismes de prévoyance sociale (CNOPS) remboursera au profit de ses assurés les frais des prestations médicales liées à la pandémie de la Covid-19, indique un communiqué conjoint. Cette décision a é"
"PLF 2021 : Le gouvernement prévoit une croissance de 5,4% en 2021 Mercredi 19 Aout 2020",2020-08-19,Le projet de Loi de Finances 2021 retient l''hypothèse d'un prix moyen du gaz butane à 350 dollars la tonne et une récolte céréalière moyenne de l'ordre de 70 millions de quintaux. Le projet de Loi de Finances 2021 vise
Relance économique : L’Institut Amadeus incite à consommer local Mercredi 19 Aout 2020,2020-08-19,"L’Institut Amadeus vient de publier un rapport sur la relance économique post Covid-19, où il met en évidence l’importance de la consommation nationale comme levier de croissance. L’Institut recommande, entre autres, la création d’une"
Safi : La RADEES investit 75 MDH dans les secteurs de l’eau et de l’électricité Mercredi 19 Aout 2020,2020-08-19,La Régie Autonome Intercommunale de distribution d'Eau et d'Électricité de Safi (RADEES) a alloué quelque 75 millions de DH (MDH) d’investissements dans les secteurs de l’eau et de l’électricité dans la province au titre d
Matériaux de construction: Les professionnels augurent une reprise sereine Mercredi 19 Aout 2020,2020-08-19,"Après près de trois d'arrêt presque total des chantiers de construction et de travaux publics à cause de la pandémie de nouveau coronavirus (covid-19) et depuis la décision du déconfinement progressif, le secteur des matériaux de c"
TUI fly va opérer prochainement des vols spéciaux entre la Belgique et le Maroc Mercredi 19 Aout 2020,2020-08-19,"La Compagnie aérienne belge ""TUI fly"" a annoncé mercredi qu'elle va opérer une série de vols spéciaux entre la Belgique et le Maroc du 27 août au 10 septembre. TUI fly précise dans un communiqué avoir ""re&cced"
IPC : Les prix des carburants en hausse en juillet Mercredi 19 Aout 2020,2020-08-19,"Baisse de 0,3% de l’indice des prix à la consommation, résultant de la baisse de 1,6% de l’indice des produits alimentaires et de la hausse de 0,5% de l’indice des produits non alimentaires. L’indicateur d’inflation sous-jacente en stagnation"
Le CRI tient des ateliers thématiques sur la relance économique de Casablanca-Settat Mardi 18 Aout 2020,2020-08-18,"Le Centre Régional d’investissement de Casablanca-Settat a tenu, récemment, des ateliers thématiques pour discuter de la relance de ce territoire, dans le cadre des travaux du Comité régional de veille économique. Le CRVE est une"
Jumia : L’essor du e-commerce en pleine pandémie de la Covid-19 Mardi 18 Aout 2020,2020-08-18,"La pandémie du coronavirus a tout bousculé, y compris les politiques d’achat et de vente des commerçants en ligne. En effet, à l’instar de Jumia, beaucoup de plateformes du e-commerce ont été amenées à mettre en place un c"
"Transport aérien : Pas de reprise avant 2022, selon Coface Mardi 18 Aout 2020",2020-08-18,"D’après le scénario central de Coface, le transport aérien ne retrouvera son niveau du quatrième trimestre de 2019 qu’à partir de 2022. Les principaux acteurs du tissu industriel aéronautique ont connu des difficultés financi&"
La ZLECAF domiciliée officiellement à Accra Mardi 18 Aout 2020,2020-08-18,"Le président ghanéen, Nana Akufo-Addo, a officiellement inauguré, lundi à Accra, le siège du secrétariat permanent de la Zone de libre-échange continentale africaine (Zlecaf). En juillet 2019, le Ghana a été choisi pour abri"
Rabat : La première tranche du projet Carrousel livrée au 3ème trimestre 2022 Lundi 17 Aout 2020,2020-08-17,"Le montant d’investissement global du programme est de 1,5 milliard de dirhams. Imkan, un créateur d’espaces urbains basé à Abu Dhabi, a effectué un bilan d’étape des avancées de son projet à usage mixte,"
La BERD accorde un prêt de 40 millions d'euros à la succursale marocaine de CaixaBank Lundi 17 Aout 2020,2020-08-17,"La Banque européenne pour la reconstruction et le développement (BERD) a accordé un prêt de 430 millions de dirhams (40 millions d'euros) à la succursale marocaine de CaixaBank. Selon un communiqué de la BERD, ce prêt aidera CaixaBa"
Covid-19 Maroc : Les 5 recommandations des agences onusiennes Lundi 17 Aout 2020,2020-08-17,"Le haut-commissariat au Plan, le Système des Nations Unies au Maroc et la Banque mondiale ont développé conjointement une «Note stratégique» pour approfondir la compréhension de l'impact socio-économique de la pandé"
Covid-19 : Pourquoi le Maroc doit revoir en profondeur sa politique sociale Lundi 17 Aout 2020,2020-08-17,"Le haut-commissariat au Plan, le Système des Nations Unies au Maroc et la Banque mondiale ont développé conjointement une «Note stratégique» pour approfondir la compréhension de l'impact socio-économique de la pandé"
Cités des métiers et des compétences : Lancement des travaux des cités de Tanger-Tétouan-Al Hoceima et Béni Mellal-Khénifra Lundi 17 Aout 2020,2020-08-17,"Le 17 août 2020, l’OFPPT a lancé les travaux de construction des Cités des Métiers et des Compétences (CMC) des Régions Tanger-Tétouan-Al Hoceima et Béni Mellal-Khénifra. Des CMC qui ont été conçues po"
"Covid-19 Maroc : Le HCP prévoit une sévère récession en 2020, la 1ère depuis plus de 20 ans Lundi 17 Aout 2020",2020-08-17,"Au troisième trimestre 2020, le repli de l’activité s’atténuerait progressivement, pour se situer à -4,1%, au lieu de -13,8% au deuxième trimestre. Sur l’ensemble de l’année 2020, le PIB connaîtrait une contraction de 5,8%,"
"Visite technique : Délai supplémentaire aux véhicules dont le tonnage autorisé est inférieur à 3,5 tonnes Lundi 17 Aout 2020",2020-08-17,"L'Agence nationale de la sécurité routière (NARSA) a décidé d'accorder aux propriétaires de véhicules dont le poids total autorisé en charge est inférieur à 3,5 tonnes, un délai supplémentaire jusqu'au"
BAM : Baisse des prix de l'immobilier au T2-2020 Jeudi 13 Aout 2020,2020-08-13,"Au cours du 2ème trimestre 2020, l'indice des prix des actifs immobiliers (IPAI) a baissé, en glissement trimestriel, de 3,3%, recouvrant des diminutions de 3,8% pour les prix du résidentiel, de 3% pour ceux du foncier et de 0,9% pour ceux des biens à usage"
Casa-Settat: Le Conseil de la région examine le PDR à la lumière de la Covid-19 Jeudi 13 Aout 2020,2020-08-13,"Le Conseil de la région de Casablanca-Settat a examiné, mardi dernier, les voies de mise en œuvre du Programme de développement régional (PDR) à la lumière de la crise sanitaire induite par la pandémie du nouveau coronavirus (Covid-19)"
"Covid-19 Maroc : Le Fonds spécial doté de 33,7 Mds de DH à fin juillet Jeudi 13 Aout 2020",2020-08-13,"Le montant global collecté par le Fonds spécial pour la gestion de la pandémie du nouveau coronavirus (covid-19) a atteint 33,7 milliards de dirhams à fin juillet 2020, selon la Trésorerie générale du Royaume (TGR). ""A fin juillet 20"
Amine Ziti : «Le marché immobilier se redresse lentement» Jeudi 13 Aout 2020,2020-08-13,"Enlisés dans une crise depuis 2015, les opérateurs immobiliers espéraient que 2020 serait une année de relance, mais la pandémie de la Covid-19 en a décidé autrement. Le secteur est en mode stand-by depuis des mois, néanmoins, il c"
La CEA-ONU lance le Centre africain de surveillance des prix Jeudi 13 Aout 2020,2020-08-13,"La Commission économique des Nations Unies pour l'Afrique (CEA-ONU) a lancé mercredi le Centre africain de surveillance des prix offrant «une vue unique des variations de prix dans les pays africains, les Communautés économiques régionales et au"
Relance du tourisme : Priorité au maintien de l'emploi Mercredi 12 Aout 2020,2020-08-12,"Le contrat-programme pour la relance du secteur touristique, qui couvre la période 2020-2022, vise à privilégier le maintien de l'emploi et à soulager la trésorerie des entreprises, a souligné la ministre du Tourisme, de l'artisanat, du tra"
Logistique : Légère reprise de l’activité en juillet Mercredi 12 Aout 2020,2020-08-12,"Selon les professionnels, le secteur a marqué un rebond de l’activité à partir du début du mois de juillet. Cette reprise est en faveur de tous les secteurs industriels. Le secteur de la logistique et du transport joue un rôle maj"
"Covid-19 : La CGEM propose la création d'un ""Label santé"" Mercredi 12 Aout 2020",2020-08-12,"Selon le patronat, les entreprises ont vraiment peur de ce qui va se passer pour le reste de l'année. La Confédération générale des entreprises du Maroc (CGEM) préconise la création d'un ""Label Santé&quo"
Le Groupe OCP construit une nouvelle usine à Jorf Lasfar Mardi 11 Aout 2020,2020-08-11,"Le Groupe OCP et ses partenaires allemand (Budenheim) et belge (Prayon) lancent la construction d’une nouvelle usine de production d’acide phosphorique purifié, à travers leur filiale Euro Maroc Phosphore (EMAPHOS), annonce, mardi, le Groupe OCP. Cett"
"Reda Lhoumadi : «Pour les propriétaires des Malls à Tanger, la situation reste difficile et critique» Mardi 11 Aout 2020",2020-08-11,"Après plusieurs mois de paralysie économique, fortement ressentie au niveau de la ville du Détroit en raison du coronavirus, la reprise des activités n’a pas été sans difficultés. Les franchises et centres commerciaux ont dû"
La BERD accorde un financement de 40 millions d'euros au Maroc Mardi 11 Aout 2020,2020-08-11,"La Banque européenne pour la Reconstruction et le Développement (BERD) a annoncé, mardi, un soutien aux petites entreprises et au commerce au Maroc avec un financement de 40 millions d'euros accordé au Crédit Immobilier et Hôtelier (CIH). La cér"
Royal Air Maroc : Les vols spéciaux reconduits jusqu’au 10 septembre Lundi 10 Aout 2020,2020-08-10,"Royal Air Maroc reconduit les vols spéciaux jusqu’au 10 septembre suite à la prolongation de l’état d’urgence sanitaire. Lancés depuis le 15 juillet dernier, ces vols exceptionnels programmés en coordination avec les autorit"
Franchise / Commerce : La FMF appelle à une subvention de l’Etat sur les loyers privés Lundi 10 Aout 2020,2020-08-10,► La Fédération marocaine de la franchise et des commerces souhaite également la modification des modalités des contrats de travail afin de préserver les emplois. La Fédération marocaine de la franchise et des commerces (
Ali Boutayba : «L’économie marocaine peut se développer si l'on arrête de monopoliser le marché» Lundi 10 Aout 2020,2020-08-10,"L’économie marocaine devrait connaître un tournant décisif après le discours royal prononcé à l’occasion de la Fête du Trône. La reprise pourrait être prometteuse, d’autant plus que le Roi a annoncé une"
L’UH2C et l’Anapec signent une convention de collaboration en faveur des jeunes étudiants Lundi 10 Aout 2020,2020-08-10,"L’Université Hassan II de Casablanca (UH2C) a abrité, récemment, la signature d’une convention entre l’institution des études supérieures et l’Anapec, portant sur la mise en place d’une agence de l’Anapec au sein de cha"
Bank of Africa lance sa plateforme «credithabitat.ma» Lundi 10 Aout 2020,2020-08-10,"Dans la continuité de sa stratégie de digitalisation des produits et services bancaires, Bank of Africa innove et diversifie ses solutions de banque à distance pour une meilleure expérience utilisateur. Dans ce cadre, elle lance une nouvelle plateforme de so"
Marrakech figure dans le top 25 de TripAdvisor des destinations les plus populaires au monde Lundi 10 Aout 2020,2020-08-10,"La ville ocre figure dans le top 25 des destinations populaires mondiales et des villes emblématiques incontournables à visiter en 2020, selon le dernier classement établi par le site mondial de conseils touristiques et de voyages “TripAdvisor”. &nb"
Le ministère de l’Habitat lance un géo-portail national dédié à l’investissement Samedi 08 Aout 2020,2020-08-08,"S’inscrivant dans les efforts engagés pour la relance de l’investissement suite à la crise sanitaire que traverse le Maroc et sa répercussion sur l’économie nationale, le ministère de l’Aménagement du territoire, de l’"
Secteur de la franchise : La FMF satisfaite des dispositions prises par l’Intérieur Samedi 08 Aout 2020,2020-08-08,"La Fédération marocaine de la franchise et des commerces (FMF) a mené, depuis le début de la crise sanitaire de la covid-19 au Maroc, un dialogue avec diverses institutions publiques, en vue d’élaborer et de concrétiser ses recommandations po"
