titre,date,extrait
Crise du multilatéralisme : quelle alternative ?,2021-03-18,"La crise sanitaire mondiale actuelle a un caractère global. Elle contribue à l’émergence de nouveaux équilibres mondiaux. Dans ce cadre, l’Université Euro-Méditerranéenne de Fès, Euromed Business School et le Think Tank RIEMAS organisent un webinaire sur le thème « Les accords économiques régionaux peuvent-ils constituer un socle de gouvernance économique multilatérale"
Relance post-Covid-19 : un nouveau produit étatique inédit pour les entreprises marocaines,2021-02-22,"On en sait un peu plus sur les contours de la deuxième vague de produits financiers étatiques pour le soutien à l’économie dans la phase post-crise sanitaire qui a infligé au Maroc la pire récession depuis plus de vingt ans. En effet, après y avoir travaillé en toute discrétion, la"
"Financement collaboratif : la réglementation du Crowdfunding se précise, soulagement chez les porteurs de projets",2021-02-17,"La Chambre des représentants a récemment adopté le projet de loi n°15-18 relatif au financement collaboratif « Crowdfunding ». Un soulagement pour les porteurs de projets et les acteurs de l’entrepreneuriat du royaume.Bonne nouvelle pour les porteurs de projets et les startups. Le cadre juridique du financement collaboratif se précise. En effet,"
Relance économique : la région de Marrakech-Safi et IFC signent un partenariat,2021-02-16,"La Wilaya de la Région Marrakech-Safi et la Société financière internationale (IFC) ont signé, le 15 février, un accord de coopération visant à soutenir la reprise économique dans cette région du royaume.Il s’agit d’un partenariat qui prévoit la mise en œuvre d’un programme d’assistance technique au profit du Centre Régional"
Centrale des risques sur le crédit : vérifiez votre rapport de solvabilité !,2021-02-07,"Le « Crédit Bureau » qui délivre des rapports de solvabilité sur les emprunteurs, a été bien adopté par les institutions financières de la place. Il est par contre peu connu ou moins maîtrisé par les clients. Pourtant, tout consommateur, particulier ou entreprise, est en droit aussi bien de consulter son"
Un grand soulagement pour les banques : Bank Al Maghrib prolonge son assouplissement des ratios de solvabilité,2021-01-21,"Excellente nouvelle pour les banques marocaines. En effet, de sources proches de Bank Al Maghrib, on apprend que cette instance de régulation et de contrôle des activités bancaires et para-bancaires au Maroc vient d’apporter une bouffée d’oxygène aux établissements financiers sous sa tutelle. Aussi, notre vénérable banque centrale a prorogé"
BTP : le check-up de la DEPF,2020-12-29,"Le secteur peine encore à retrouver la forme, à cause de l’impact de la crise sanitaire. Selon la Direction des études et des prévisions financières (DEPF), les ventes de ciment, indicateur principal de la santé du secteur du bâtiment et travaux publics (BTP), ont enregistré un repli de 10,9% au"
Agriculture : la Banque mondiale appuie la stratégie Génération Green,2020-12-16,"Bonne nouvelle pour le secteur agricole marocain. La Banque mondiale vient, en effet, d’allouer un financement de 250 millions de dollars pour soutenir la stratégie Génération Green portée par le Maroc. Il s’agit d’un financement alloué au titre d’une opération conjointe avec l’Agence française de développement (AFD). L’objectif de ce"
La coopération allemande fait le bilan de son action au Maroc,2020-12-11,"La KfW et la GIZ renforcent leur soutien au Maroc. Les deux institutions accroissent leur appui au royaume dans ce contexte de pandémie. Les détails. La coopération allemande renforce son appui au Maroc. L’institution de financement allemande, KfW, a, en effet, alloué un milliard d’euros au Maroc pour faire face"
Le Maroc lève 3 milliards de dollars sur le marché financier international,2020-12-09,"Le Maroc a émis, le 08 décembre 2020, avec succès un emprunt obligataire sur le marché financier international (MFI) d’un montant global de 3 milliards de dollars en trois tranches, a annoncé, mercredi, le ministère de l’Economie, des finances et de la réforme de l’administration. La 1ère tranche d’une maturité"
Partenariat Public-Privé : un guide pratique pour booster ce chantier [Document],2020-12-08,La loi relative aux contrats de Partenariats Publics-Privés (PPP) est entrée en vigueur depuis cinq ans. Son application effective est cependant lente. Le chantier annoncé de la réforme des entreprises et établissements publics va-t-il booster la mise en œuvre de cette loi ? Un guide des contrats PPP vient de
Relance économique : 50 milliards de DH de crédits garantis déjà mobilisés,2020-12-04,"Selon le ministre de l’Economie et des Finances, Mohamed Benchaâboun, les crédits garantis mobilisés dans le cadre de la mise en oeuvre du plan de relance de l’économie nationale ont atteint, à la date d’aujourd’hui, près de 50 milliards de DH. Dans le détail, ces crédits ont profité à 80.000"
Protection sociale : la Banque mondiale alloue 400 millions de dollars au Maroc,2020-12-04,"La Banque mondiale vient d’approuver une enveloppe de 400 millions de dollars pour soutenir les efforts du Maroc dans la réforme du système de protection sociale. Cet appui financier vise à renforcer la riposte du royaume à la pandémie, qui a privé d’activité environ 712 000 employés du secteur formel et pas"
Microcrédit : un fonds de garantie sera bientôt lancé,2020-11-24,"Bonne nouvelle pour les opérateurs du secteur de la microfinance. Bank Al-Maghrib et le ministère de l’Economie, des Finances et de la Réforme de l’Administration sont en train de finaliser la mise en place d’un fonds de garantie au profit des associations de microcrédit (AMC). Les détails. C’est le Wali"
Coronavirus : ces entreprises qui investissent malgré la crise,2020-11-19,"Depuis le début de la crise économique due au nouveau coronavirus, nombre de patrons d’entreprise, ne voyant pas plus clair sur leur environnement économique, en sont à se demander s’il faut reporter, annuler ou encore réduire leurs investissements. Pour la plupart d’entre eux, le manque de visibilité et de trésorerie"
El Guerguerat : le soulagement des exportateurs d’agrumes,2020-11-16,"Après plusieurs semaines de blocage perpétré par des milices du polisario, les Forces Armées Royales ont réussi à décanter la situation. Un grand soulagement pour de nombreux opérateurs économiques marocains, dont notamment les exportateurs d’agrumes vers les pays d’Afrique subsaharienne. Témoignages. C’est un grand ouf de soulagement pour les exportateurs"
Crédits aux particuliers : de nouvelles conditions d’octroi dès 2021,2020-11-15,"Afin de ralentir l’endettement galopant des ménages marocains, Bank Al Maghrib va édicter dès l’année prochaine de nouvelles recommandations relatives aux conditions d’octroi de crédits par les banques et des sociétés de crédit à la consommation et par ricochet exclure du marché des crédits une proportion importante de la population."
Association pour le Progrès des dirigeants : radioscopie de l’économie mondiale,2020-11-13,"L’Association pour le Progrès des Dirigeants (APD) a organisé un webinaire le 12 novembre afin de présenter une radioscopie de l’économie mondiale et une analyse approfondie des différents scénarios d’évolution de l’environnement international en 2021. L’expert international Gonzalo Garland qui a animé le webinaire, a fait le constat que cette"
Coronavirus : les recommandations du CESE pour sortir de la crise,2020-11-06,"Le Conseil Économique, Social et Environnemental (CESE) vient de publier une étude sur « les impacts sanitaires, économiques et sociaux du virus covid-19 et les leviers d’actions envisageables ». « Cette étude s’inscrit dans le cadre d’une double dynamique, marquée par la nécessité de faire face à la crise sanitaire et ses répercussions"
Campagne agricole 2020-2021 : Crédit Agricole du Maroc mobilise une enveloppe de 8 milliards de DH,2020-11-05,Le Groupe Crédit Agricole du Maroc accélère sa mobilisation en faveur du monde agricole et de l’agro-industrie avec une enveloppe de financement de 8 milliards de DH (contre 4 milliards de DH auparavant) pour la campagne agricole 2020-2021. Il s’agit d’une initiative en phase avec les axes stratégiques de «Génération
Transport urbain : le Maroc obtient 150 millions de dollars additionnels de la Banque mondiale,2020-11-04,Le Maroc vient d’obtenir un financement additionnel de 150 millions de dollars de la Banque mondiale au titre du programme de transport urbain lancé en 2015. Cette nouvelle enveloppe vise à aider les autorités marocaines à entretenir l’élan des réformes et développer un système de transports abordables. Cette enveloppe additionnelle de
"Banque : les impayés atteignent 5,3 milliards de DH sur les 4 derniers mois",2020-11-03,"Les banquiers n’ont pas le moral au beau fixe. Et pour cause, les impayés, notamment du côté des entreprises, n’ont fait qu’augmenter ces derniers mois. Depuis la fin des moratoires sur les échéances des crédits, les impayés se sont envolés atteignant 1,7 milliard de DH en septembre sur un mois"
Investissements publics : une enveloppe globale de 230 milliards de DH en 2021,2020-10-20,"Le PLF 2021 prévoit de porter l’effort d’investissement global du secteur public à 230 milliards de DH, selon la note de présentation du Projet de loi de finances (PLF-2021). Dans le détail, les programmes d’investissement des Etablissements et Entreprises Publics (EEP) s’élèvent globalement à près de 81,9 milliards de DH."
Relance économique: un plan de substitution de 34 milliards de DH d’importations par la production locale,2020-10-19,"Afin de renforcer son tissu économique face aux conséquences de la pandémie, le Maroc met en branle un plan de substitution de 34 milliards de DH d’importations par la production locale. Les détails. Le Chef du gouvernement, Saadeddiine El Otmani, a indiqué, lors de son passage au Parlement le 19"
Plan de relance : Mohamed Benchaâboun détaille les chantiers prioritaires,2020-10-15,"Le ministre de l’Economie, des finances et de la réforme de l’Administration, Mohamed Benchaâboun, a présenté le 14 octobre, dans les moindres détails, le plan de relance économique post-Covid-19 du Maroc en marge des Assemblées annuelles du FMI et de la Banque mondiale. Dans sa présentation, le ministre a notamment"
Finance verte : une réponse aux nouveaux défis,2020-10-06,"« La finance verte, un levier pour relancer la croissance économique ? » C’est à ce défi qu’ont essayé de répondre les participants au webinaire organisé par l’Institut CDG, le 6 octobre 2020. Sans aucun doute, la question de l’environnement naturel, en particulier du climat, représente le principal défi mondial du 21ème siècle."
Maroc : la gestion du Covid ou le dilemme de la décennie,2020-10-02,"Alors que la crise économique qui y sévit, explose la dette publique, détruit des dizaines de milliers d’emplois par mois et que beaucoup de Marocains risquent de basculer dans la pauvreté, le Maroc continue d’appliquer des mesures économicides pour tenter de limiter la casse sanitaire. Est-ce le bon choix face"
Covid-19 : un scénario probable de croissance à 4% au Maroc dès la reprise mondiale,2020-09-26,"Dans l’un des 3 scénarios échafaudés par le Haut Commissariat au Plan dans son examen de la mise en œuvre par le Maroc des objectifs de développement durable, le Maroc pourrait retrouver une vigueur économique après la crise du Covid-19. Et ce, à travers la performance de ses métiers mondiaux"
PAI-2 : Elalamy vise un taux d’intégration automobile de 80% et 51 MMDH de substitution à 2023,2020-09-24,"Le ministre Moulay Hafid Elalamy n’est pas arrivé au Conseil National de l’Entreprise les mains vides. Il était armé de confiance malgré la crise, d’un plan d’accélération version 2 très ambitieux qui vise 51 MMDH de substitution à l’import, et d’une centaine de fiches de projets clé en main pour"
Blanchiment de capitaux : 390 affaires enregistrées en 2019 et 2020,2020-09-24,"390. C’est le nombre d’affaires enregistrées en matière de blanchiment de capitaux et de financement du terrorisme en 2019 et 2020 d’après les chiffres du ministère de la Justice. Les détails. Selon le ministre de la Justice, Mohamed Ben Abdelkader, ces affaires, dont une partie est en investigation pénale et"
Najib Akesbi : « Il faut repenser nos choix stratégiques de développement si nous voulons être parmi les gagnants dans cette crise »,2020-09-20,"Invité à la 6ème édition des rendez-vous économiques de la CFCIM, l’économiste et professeur retraité de l’IAV, Najib Akesbi, est revenu sur la crise sanitaire, sa gestion, son impact sur l’économie marocaine et les mesures du plan de relance. Après un diagnostic sans concession de la rentrée (sanitaire, scolaire et"
CCG : plus de 15.000 entreprises bénéficiaires des mécanismes de relance,2020-09-08,"22,4 milliards de DH de crédits garantis ont été accordés dans le cadre des mécanismes « Relance TPE » et « Damane Relance » à 15.183 entreprises, selon la Caisse centrale de garantie (CCG). « La reprise post Covid est bien amorcée. Depuis leur mise en place par la CCG, les mécanismes ‘‘Relance TPE’’ et"
BERD : 300 millions d’euros en faveur de trois institutions marocaines,2020-09-01,"Le ministre de l’Économie, des finances et de la réforme de l’administration, Mohamed Benchaâboun a procédé mardi à la signature de trois accords de garantie relatifs à des prêts consentis par la Banque Européenne pour la Reconstruction et le Développement (BERD) pour un montant total de 300 millions d’euros. Les"
Coronavirus : Casablanca-Settat met en place 8 groupes de travail sectoriels pour redynamiser son économie,2020-08-28,"Les autorités régionales sont à pied d’œuvre pour donner un coup de pouce à l’économie de la région. Dans ce sens, le Comité régional de veille économique (CRVE) de Casablanca-Settat a récemment pris de nouvelles mesures. Les détails. L’économie de la région est dans une mauvaise passe depuis l’apparition de"
La Banque Mondiale confirme une récession économique durable au Maroc,2020-08-26,"Le dernier rapport de suivi de la situation économique au Maroc, établi par le Groupe Banque Mondiale, plus précisément par l’unité Moyen-Orient et Afrique du Nord (MENA) de la Pratique mondiale pour la Macroéconomie, le Commerce et l’Investissement (MTI), dresse un état des lieux préoccupant sur la situation économique au"
Récession : le HCP prévient de l’atterrissage brutal en 2020,2020-08-17,"Dans son dernier rapport établi avec l’appui du PNUD et de la Banque Mondiale (BM), le Haut-Commissariat au Plan (HCP) annonce une baisse de 5,8% du PIB, en 2020. Déjà, au premier trimestre, la croissance économique a été inférieure à 0,1%. Cette faiblesse est due principalement à une chute de"
Récolte agricole : les agriculteurs français inquiets de l’absence des saisonniers marocains,2020-08-07,"Généralement appelés à participer à la récolte des fruits et légumes dans les exploitations agricoles françaises par ces périodes-ci, des milliers de saisonniers étrangers, dont des Marocains, manquent à l’appel en France. En cause la fermeture des frontières due au coronavirus qui empêche ces derniers de se rendre en France."
Pacte pour la relance économique et l’emploi : les partenaires formalisent le cadre d’intervention [Document],2020-08-07,"Avec pour objectifs de remettre l’économie nationale sur les rails, après des mois de souffrance dans les mains de la Covid-19, l’État, les entreprises et le secteur bancaire se sont mis ensemble pour préparer la sortie de crise. Matérialisé sous la forme d’un « Pacte pour la relance économique et l’emploi »,"
"Maroc : face à la crise, les banques, principale clé de relance",2020-08-06,"Actuellement, les conséquences de la crise sanitaire apparaissent principalement sur le plan économique et social. Dans l’urgence, le secteur bancaire a été invité à jouer le rôle du pompier. Cette réponse dans l’urgence a été efficace et pertinente. Néanmoins, la crise sanitaire s’annonce plus durable que prévu. L’endiguement financier pourra-t-il"
Discours du Trône : début d’opérationnalisation,2020-08-04,"Quelques jours après le dernier discours du Trône, le ministère de l’économie, des finances et de la réforme administrative (MEFRA) a pris le taureau par les cornes pour annoncer l’opérationnalisation des Hautes Orientations Royales. La tentative d’opérationnalisation des Hautes Orientations Royales contenues dans le récent discours du Trône, s’est traduite"
Hausse des droits de douane sur les produits d’importation : ce qu’en pensent les opérateurs,2020-07-14,"Le Projet de Loi de Finances rectificative prévoit une hausse des droits de douanes de 30% à 40% sur certains produits finis importés, dans l’objectif d’encourager la production nationale. Plusieurs secteurs sont concernés. Voici ce qu’en disent certains opérateurs. Pour encourager la production locale en ces temps de crise économique,"
Loi de finances rectificative: voici comment le gouvernement compte relancer l’économie,2020-07-09,"Tous les yeux sont actuellement rivés sur le plan de relance de l’économie nationale, mise à mal par la crise sanitaire. Et le gouvernement est à la mène pour être à la hauteur de la situation. C’est en tous cas, ce qu’on retient de l’intervention du ministre des Finances, Mohamed"
Loi de Finances rectificative: voici les mesures prévues,2020-07-08,"On en sait un peu plus sur les mesures prévues par le gouvernement dans le projet de Loi de finances rectificative. Selon L’Economiste, qui revient en effet sur les détails du PLFR dans sa publication du jour, le ministre de l’Economie et des finances, Mohamed Benchaâboun, devrait le présenter devant"
HCP : la demande extérieure adressée au Maroc s’améliorerait de 3% au 3è trimestre,2020-07-06,"Selon le Haut Commissariat au Plan (HCP), le 3ème trimestre 2020 enregistrerait une baisse de 4,6% de l’activité économique, en variation annuelle, au lieu d’une hausse de 2,4% la même période de l’année écoulée. De même, la demande étrangère adressée au Maroc s’améliorerait de 3%. Le Haut Commissariat au Plan"
Comité de veille économique: une concertation qui gagnerait à être élargie,2020-06-21,"Voilà une structure créée de toute urgence et logée au sein du ministère de l’Economie, des finances et de la réforme de l’administration (MEFRA), c’est-à-dire au cœur du « système sanguin » de l’Etat. A-t-elle été suffisamment à l’écoute de l’environnement national et international pour préparer l’Etat à des réponses"
"La préférence nationale, entre le sentiment patriotique et la réalité",2020-06-20,"Entre le discours patriotique exprimant un sentiment tout à fait légitime et la réalité, il y a malheureusement tout un fossé à combler. «Consommons national !» Oui, mais que veut dire aujourd’hui « national », à part certains produits agricoles bio du terroir, n’ayant subi aucune transformation et ne nécessitant"
Droit d’accès à l’information : le ministère de l’Économie adresse une circulaire aux administrations [Document],2020-06-17,"Le ministère de l’Économie, des Finances et de la réforme de l’administration vient fraîchement de diffuser une circulaire sous la forme d’un guide à l’attention des institutions concernées. Baptisée «le droit d’accès à l’information, Guide relatif à la loi n°31.13», ce document entend donner les éléments clés de connaissance et"
Déconfinement : la zone 2 pèse près de 60% du PIB national,2020-06-14,"Dans sa stratégie de déconfinement, le gouvernement a décidé le 11 juin d’y aller progressivement. Ainsi, l’Exécutif a divisé le pays en deux zones (zone1 et zone 2). la Zone 1 est qualifiée de zone verte avec un important allègement des restrictions sanitaires, alors que la zone 2, qualifiée de zone"
L’ONEE lance les ultimes chantiers du PERG,2020-06-09,"Alors que son coût global avoisine les 25 milliards de dirhams, le Maroc est résolu à porter le PERG (Programme d’Electrification Rurale Global) à son terme. En effet, l’ONEE (Office National de l’Eau et l’Electricité) vient de lancer une des dernières salves de la quatrième phase de ce méga-programme qui"
Tourisme : les opérateurs se mobilisent pour la relance du secteur,2020-06-03,"Lourdement impacté par la crise sanitaire, le secteur se retrouve dans une situation critique. De leur côté, les professionnels poursuivent la mobilisation en vue d’une relance dans les meilleures conditions. Mobilisation tous azimuts dans le secteur tourisme. Lourdement impacté par la crise sanitaire, le secteur se retrouve dans une situation"
Covid-19 : la CGEM propose un plan de relance de 100 milliards de dirhams,2020-05-28,"La Confédération générale des entreprises du Maroc (CGEM) a invité la presse nationale à une e-conférence, mercredi 27 mai 2020, afin d’exposer au grand public son plan de relance à la veille de la préparation du projet de loi de finances rectificative. La conférence a été animée par Chakib Alj,"
Maroc : Les entreprises reprendront après l’Aïd,2020-05-20,"Le ministre de l’Economie, des Finances et de la Réforme de l’Administration, Mohamed Benchaaboun, a donné le feu vert aux entreprises pour reprendre leurs activités directement après la fête d’Aïd Al fitr. L’activité économique, sévèrement touchée par les répercussions du confinement établi pour lutter contre l’épidémie du coronavirus, devrait reprendre"
Déconfinement : ces secteurs prioritaires qui favoriseront la reprise,2020-05-14,"Si le confinement amorcé le 20 mars dernier et prorogé jusqu’au 20 mai courant s’est avéré salvateur pour faire front contre l’épidémie de Covid-19, le revers de la médaille est tout autre sur le plan économique. Le Covid-19 a porté un coup dur au secteur comme en atteste la croissance"
Abdelkrim Benatiq : « Les donateurs devraient exclure les dettes du coronavirus de la dette publique »,2020-05-11,"Dans une chronique publiée sur les colonnes du quotidien Assabah, de ce lundi 11 mai, Abdelkrim Benatiq, chercheur et membre du parti de l’USFP, soulève une question sur la manière de payer les dettes engendrées par la gestion de la pandémie du coronavirus. La question des dettes du coronavirus inquiète"
Coronavirus : Comment les pays réagissent-ils à la crise économique ?,2020-04-13,"La pandémie de coronavirus ralentit le commerce mondial, mais bon nombre des plus grandes économies du monde prennent des mesures extraordinaires pour les propulser à travers la crise. Le coronavirus étrangle l’économie mondiale. En quelques semaines, la maladie hautement contagieuse a poussé le monde au bord d’une récession plus grave"
Coronavirus : Le Maroc prélève 3 milliards de dollars de sa Ligne de précaution auprès du FMI,2020-04-08,"Pour se renforcer face à la crise sanitaire, le Maroc a recours à sa ligne de précaution et de liquidité (LPL) auprès du FMI (Fonds Monétaire International). Le royaume a, en effet, procédé, le 7 avril, à un tirage sur la Ligne LPL pour un montant équivalent à près de"
Coronavirus : L’impact économique et social sur le Maroc,2020-04-06,"La gravité de la pandémie du coronavirus a poussé les gouvernements de plus de 200 pays à travers le monde à prendre des mesures préventives drastiques, au détriment de leurs économies. Par conséquent, la crise du COVID-19 a le potentiel de générer un impact social et économique durable et dommageable."
« Imtiaz Technologies Covid-19 » : 42 projets présélectionnés pour un montant de 137 MDH,2020-04-01,"Dans le cadre de l’appel à projets lancé, ce dimanche 29 mars 2020, par le ministère de l’Industrie, du Commerce, de l’Economie verte et numérique, relatif au programme «Imtiaz Technologies Covid-19» qui appuie les TPME investissant dans la fabrication de produits et équipements permettant de faire face au Coronavirus, 42"
HCP : la demande intérieure en légère progression au 4ème trimestre 2019,2020-04-01,"La demande intérieure s’est accrue de 0,1% au quatrième trimestre 2019 contre 3,2% la même période de l’année 2018, selon le Haut-Commissariat au plan (HCP). Les détails. Le Haut- Commissariat au Plan indique en effet que cette demande a contribué pour 0,1 point à la croissance économique nationale au lieu"
"Coronavirus: Penser global, agir local",2020-03-28,"La cellule de veille prend des mesures en faveur des plus démunis. La cellule de veille met les derniers points aux mesures d’aide aux plus démunis. Il s’agit de ceux qui survivent au jour le jour, y compris les petits boulots comme les garçons de café, les « gommeurs »"
Coronavirus : l’impact sur l’économie nationale secteur par secteur,2020-03-27,"La Délégation de l’Union européenne au Maroc, dans sa section commerciale, vient de dévoiler une note sur l’impact de la pandémie du coronavirus sur l’économie marocaine et les mesures prises. Le point sur les secteurs clés touchés. Ledit document détaille, en effet, les effets de la crise sanitaire sur l’économie"
"Après le corona, la gueule de bois",2020-03-24,"Il pleut des milliards. L’administration américaine promet 4000 milliards de dollars pour sauver l’économie. C’est un chiffre qui rend malade, qui donne le vertige, l’Allemagne est à 800 milliards d’euros, la rigueur des protestants est sérieusement mise à l’épreuve. Les latins, les Français, les Espagnols, les Italiens, savent qu’après la"
Impact du Coronavirus : le diagnostic de CFG Bank,2020-03-14,"Dans une note récemment publiée, CFG Bank diagnostique les conséquences du Coronavirus sur la santé de l’économie marocaine. Les détails. Selon CFG Bank, l’économie marocaine pourra subir des impacts négatifs à cause de la pandémie du coronavirus, en particulier sur le tourisme. Le groupe bancaire estime que cette baisse pourrait"
Covid-19 : les conséquences sur l’économie marocaine s’allongent,2020-03-02,"Le tourisme est le principal secteur touché par ce fléau. L’industrie hôtelière est ainsi fortement impactée. Depuis le déclenchement de la crise sanitaire du Covid.19 (connu communément sous le nom du Coronavirus), les analystes de tous bords et les confrères se sont donné à un véritable inventaire à la Prévert"
Kristalina Georgieva: «Le Maroc doit maintenir l’effort de réforme»,2020-02-15,"Le Maroc est sur la bonne voie dans ses réformes économiques. Telle est la position du FMI. La Directrice générale du Fonds monétaire international (FMI), Kristalina Georgieva, a en effet, dans un récent entretien avec la MAP à Washington, fait remarquer que le Maroc a bien avancé dans la mise"
Coronavirus : l’économie marocaine contaminée ?,2020-02-14,"La fièvre du Coronavirus a-t-elle déjà touché l’économie marocaine ? Cette question taraude nombre de Marocains depuis le déclenchement de cette épidémie en Chine, locomotive de l’économie mondiale. En effet, de nombreux importateurs commencent à ressentir les impacts de ce virus sur leur business. Explications et témoignages. Le virus Corona qui"
Thomas Piketty présente son dernier livre à Rabat,2020-01-23,"Ce n’est guère la première fois que Thomas Piketty vient au Maroc partager ses idées et réflexions. Déjà, en 1997, il était présent à Casablanca, lors d’un débat sur « les enjeux de la question sociale » et les solutions de financement. Cette fois-ci, il est là pour débattre de"
"Bank Al-Maghrib maintient le taux directeur à 2,25%",2019-12-17,"Bank Al-Maghrib a décidé, mardi, de maintenir inchangé le taux directeur à 2,25% à l’issue de sa dernière session trimestrielle de l’année. Lors de cette réunion, le Conseil de Bank Al-Maghrib a analysé l’évolution récente de la conjoncture économique et les projections macroéconomiques de la Banque pour les huit prochains"
Satisfaction client : Accor dévoile son nouveau programme,2019-12-10,"C’est à l’occasion de la soirée d’ouverture du Festival du Film de Marrakech et dans le cadre du Sofitel de la ville ocre, qu’Accor a révélé son nouveau programme de fidélité lifestyle baptisé «Accor Live Limitless». Un programme pour lequel l’opérateur hôtelier nourrit de solides ambitions afin de renforcer la"
"Maroc : le FMI prévoit une croissance de 2,8% en 2019",2019-11-07,"Le Fonds Monétaire international (FMI) impute cette baisse du taux de croissance à une contraction de la production agricole et d’une reprise modérée de l’activité hors agriculture. La croissance économique du Maroc devrait atteindre 2,8% en 2019, a indiqué, jeudi à Rabat, Nicolas Blancher, le Chef de l’équipe du Fonds"
PLF 2020 : Des mesures chocs pour redonner confiance aux opérateurs,2019-10-17,Le projet de Loi de finances 2020 entre dans sa dernière ligne droite avant d’atterrir au parlement. L’objectif principal de ce PLF est de redonner confiance aux opérateurs économiques et aux contribuables. Quelques mesures phares ont d’ores et déjà fuité. Les détails. Le projet de Loi de finances 2020 suit
PLF : près de 20.000 nouveaux postes pour l’Enseignement et la Santé,2019-10-16,"Le PLF 2020 prévoit l’augmentation de l’investissement public dédié aux crédits alloués au budget général, aux établissements et entreprises publics ainsi qu’aux collectivités territoriales. Le gouvernement devra ainsi revoir à la hausse le volume des investissements publics. Ceux-ci seront en effet portés à 198 milliards de dirhams, dont 78 milliards"
Maroc-Luxembourg : Un partenariat stratégique pour réussir en Afrique et en Europe,2019-09-24,"Mettre en avant le potentiel de collaboration entre les deux pays au niveau de la digitalisation, voici globalement l’objectif du séminaire organisé aujourd’hui à Casablanca à l’occasion de la mission économique du Duché de Luxembourg au Maroc conduite par S.A.R. le Grand-Duc Héritier, Prince Guillaume de Luxembourg. Le Maroc et"
Crise économique mondiale : L’OCDE tire la sonnette d’alarme !,2019-09-20,"L’OCDE s’attend désormais à la croissance la plus faible depuis la crise financière de 2008/2009 et a lancé, jeudi, un vibrant appel aux gouvernements pour arrêter l’escalade dans la guerre commerciale. L’Organisation de coopération et de développement économiques (OCDE) ne prévoit plus qu’une croissance de 2,9% cette année et de"
Cour des comptes : le niveau d’exécution des dépenses d’investissement « relativement modeste »,2019-09-13,"L’analyse de l’exécution des dépenses d’investissement en 2017 révèle que le niveau d’exécution du budget général d’investissement, hors charges communes exécutées principalement sous forme de transferts, reste « relativement modeste », selon la Cour des comptes. « En 2017, les taux d’émission et de réalisation des dépenses d’investissement se sont établis respectivement à"
La Cour des comptes publie son rapport 2018,2019-09-13,La Cour des comptes vient de rendre public son rapport annuel de 2018 qui dresse le résultat de l’exécution des missions programmées qui ont concerné les différentes attributions dévolues aux juridictions financières. Le rapport annuel de la Cour des comptes au titre de l’année 2018 a été présenté au Roi
PLF 2020 : la CGEM recommande une baisse de l’IR,2019-09-09,"Dans la perspective de l’élaboration du PLF 2020, la CGEM souhaite que la grille de l’IR soit revue afin d’améliorer le pouvoir d’achat des salariés et relancer, par là même, la consommation, rapporte L’Economiste dans son édition du lundi 9 septembre. Une telle mesure permettrait, selon le syndicat des patrons,"
Développement : Le Maroc cité en exemple par « The Japan Times »,2019-09-01,"Mettre en lumière le progrès et le développement fulgurant réalisés par le Maroc sur toute l’étendue de son territoire ses dernières années, tel a été l’objet d’un dossier fouillé mené par nos confrères japonais du célèbre quotidien économique «The Japan Times» dans son édition du mercredi 28 août. Un dossier"
Énergie électrique : La production augmente de plus de 25% au premier semestre,2019-08-27,"La production nationale de l’énergie électrique a enregistré une croissance de 25,1% au cours du premier semestre 2019, après +6% un an auparavant, selon la Direction des études et des prévisions financières (DEPF). Cette bonne tenue a bénéficié notamment de la progression de la production privée de 49,1% au terme"
BAM : La dette publique atteint plus de 722 MMDH en 2018,2019-08-26,"La tendance haussière de la dette publique directe s’est poursuivie avec une progression de 4,4% à 722,7 milliards de dirhams en 2018, soit un ratio au produit intérieur brut (PIB) de 65,3%, selon Bank Al-Maghrib (BAM). Cette évolution recouvre une augmentation de 6,6% à 574,6 MMDH ou 51,9% du PIB"
Un bon cru pour les tomates marocaines en Europe,2019-08-17,L’export des tomates marocaines à l’UE enregistre une augmentation variable entre prix et kilos par rapport à l’année précédente. Ceci se traduit par des chiffres très importants que le Maroc a obtenus en retour. Le Maroc a pu exporter en Europe ses tomates avec un volume qui est allé crescendo
Institut Amadeus : Recommandations pour un modèle de développement durable,2019-08-17,"En une centaine de pages, l’Institut Amadeus a élaboré une synthèse des travaux réalisés par plus de 80 contributeurs marocains et étrangers. C’est un travail multidisciplinaire regroupé sous le titre : « 100 propositions pour un modèle de développement national durable, juste, inclusif et innovant ». Les mots sont bien choisis pour indiquer la"
Rapport annuel 2018 : une tendance vers le gris mais non irréversible,2019-08-01,"BAM, dans son dernier rapport sur la situation économique et financière au niveau national, tire la sonnette d’alarme pour attirer l’attention du gouvernement quant à l’urgence des réformes à mener pour éviter ou tout au moins freiner le processus de détérioration des principaux indicateurs économiques. Au niveau international, à l’exception"
Voici pourquoi les banques marocaines rayonnent en Afrique,2019-08-01,"Alors que les banques européennes longtemps dominantes disparaissent progressivement de l’Afrique, le Maroc utilise son nouveau pouvoir financier pour projeter son pouvoir sur tout le continent dans l’espoir de devenir un pays plus riche et plus influent sur le plan international, mais il doit encore régler ses problèmes internes s’il"
