titre,date,extrait
Les lacunes structurelles du Maroc ont amplifié les impacts de la pandémie (CESE),2020-11-05,"
Le CESE soulève les carences structurelles ayant amplifié les impacts de la crise sanitaire au Maroc, et émet des recommandations pour réussir la sortie de crise....
"
Les chantiers de MHE pour l’industrie et l’investissement en 2021,2020-11-05,"
Moulay Hafid Elalamy a présenté les grandes orientations et les axes stratégiques de son département en 2021. Voici les principales annonces dans les secteurs de l'industrie et l'investissement. ...
"
Le Crédit agricole du Maroc mobilise 8 MMDH pour la campagne agricole 2020-2021,2020-11-05,"
Le Crédit agricole du Maroc double l’enveloppe de financement dédié au secteur agricole et mobilise 8 milliards de DH pour la campagne agricole 2020-2021....
"
"Au Maroc, près de la moitié des salariés du secteur privé toujours sous le Smig",2020-11-04,"
Le rapport d’activité de la CNSS pour l’année 2019 regorge de données sur la structure des salaires dans le secteur privé. Salaire moyen, différences de genre, précarité de l’emploi, disparités sectorielles et régionales, entreprises qui créent le plus d’emplois… Les principaux chiffres à retenir....
"
Voici les priorités du ministère de l’Habitat en 2021,2020-11-04,"
Au Parlement, Nezha Bouchareb a présenté lundi 2 novembre les chantiers, projets et programmes prévus au titre de l'année 2021. Le sort du programme de soutien au logement social n'a pas encore été fixé. ...
"
"Sinistré par la crise sanitaire, le tourisme chiffre ses pertes",2020-11-04,"
Tous les indicateurs sont au rouge. Sur les 9 premiers mois de l'année en cours, les arrivées de touristes au Maroc ont chuté de 78%. Les recettes ont dégringolé de 60%....
"
"Qui est Atlan Space, la startup qui a réalisé la plus grosse levée auprès de MNF II ?",2020-11-04,"
Forte de sa présence internationale et de sa technologie brevetée en intelligence artificielle, la jeune startup peut désormais compter sur une levée de fonds de 10 millions de dirhams auprès de MNF II pour accélérer son expansion....
"
Investissements: voici l’offre de foncier industriel de la région Souss-Massa,2020-11-04,"
Six zone industrielles d'une superficie totale de 665,23 hectares et où 665 lots sont disponibles, c'est ce qu'offre la région de Souss-Massa au secteur industriel. ...
"
Campagne oléicole: les opérateurs tablent sur une production en hausse de 14% en 2021,2020-11-04,"
La campagne oléicole 2020-2021 sera bonne. Les opérateurs prévoient une production de 1,6 million de tonnes, en amélioration par rapport à l'année précédente. Pour les exportations, tout dépendra des prix à l'international. ...
"
Faut-il continuer à soutenir le logement social ?,2020-11-04,"
Pour Youssef Iben Mansour, professionnel de l'immobilier et ex-président de la Fédération nationale des promoteurs, revenir sur les acquis du passé en termes de soutien au logement social, sans alternative valable et concertée, pèserait très lourd sur la facture de l’Etat, aussi bien économique que sociale. Voici ce qu'il recommande....
"
Banque mondiale: 150 millions de dollars pour le transport urbain au Maroc,2020-11-04,"
Le conseil des administrateurs de la Banque mondiale a approuvé, mardi 3 novembre, un financement additionnel de 150 millions de dollars au titre du programme de transport urbain au Maroc....
"
Voici le budget 2021 du ministère de l’Intérieur,2020-11-03,"
Au Parlement, Abdelouafi Laftit a présenté, ce mardi 3 novembre, le budget 2021 du ministère de l'Intérieur. Le ministre s'est également arrêté sur les principaux projets réalisés en 2020 et indiqué leurs coûts....
"
Déclaration des employés de maison à la CNSS: voici la procédure à suivre,2020-11-03,"
Nombreux sont les employeurs qui veulent déclarer leurs employés de maison à la CNSS, mais ne savent pas comment s'y prendre. La CNSS a récemment mis à leur disposition un guide pour les accompagner dans leur démarche. En voici l'essentiel. ...
"
PLF 2021: les professionnels de l’agriculture expriment leur mécontentement,2020-11-03,"
La Fédération des Chambres d’agriculture (FCA) et la Confédération marocaine de l’agriculture et du développement rural (Comader) expriment dans un communiqué leur ""très grande déception vis-à-vis du projet de loi de Finances 2021"". Les détails....
"
Le Maroc négocie un prêt de 400 millions de dollars avec la Banque mondiale,2020-11-03,"
Il s’agit d’un prêt rétroactif qui servira à financer en partie les dépenses déjà engagées dans les opérations de transferts monétaires, réalisées entre avril et juillet, en faveur d’une partie de la population. Il inclut également le financement du programme Tayssir et une assistance dans le projet d’élargissement de la protection sociale. Les négociations prendront fin dans quelques jours....
"
Les producteurs nationaux de viandes veulent approvisionner les FAR,2020-11-03,"
La Fiviar et la Fisa ont saisi le chef du gouvernement et le ministre des Finances contre une mesure du projet de loi de Finances 2021 favorisant les produits importés....
"
Roberto Cardarelli (FMI) : « Le Maroc a réagi à la crise de façon appropriée »,2020-11-03,"
Flexibilisation du dirham, notation internationale du Maroc, LPL, déficit budgétaire, niveau de la dette... ces sujets ont été débattus avec le chef de la mission du FMI au Maroc Roberto Cardarelli. Voici ce qu'il en pense....
"
"Commune de Rabat: un budget de 1,077 milliard de DH pour 2021",2020-11-03,"
La commune de Rabat a voté, mardi 27 octobre, son projet de budget pour l’année 2021. Comme pour les communes de Tanger et de Casablanca, les recettes provenant de certaines taxes liées à l’activité économique connaîtront une baisse. Côté dépenses, la commune ne va en garder que celles obligatoires....
"
Redressement de l’export et hausse des transferts des MRE à fin septembre,2020-11-03,"
Les exportations limitent leur baisse à -12%. Les importations toujours en forte chute. Pas d’amélioration sur le front du tourisme et maintien inédit des transferts des MRE....
"
Artisanat: chute de 95% des ventes,2020-11-03,"
La chute de l’activité de l’artisanat s'élève à 80% au Maroc. Les ventes ont baissé de 95% au terme des neuf premiers mois de l'année 2020....
"
"Le nombre de chômeurs frôle 1,5 million de personnes au troisième trimestre 2020",2020-11-03,"
Ce chiffre a augmenté de 33% ou de 368.000 chômeurs en un an. Le taux de chômage de la population active atteint 12,7% avec 16,5% en milieu urbain. Le taux d'emploi de la population en âge de travailler chute à 37,9%....
"
Oléiculture: production en baisse cette année à El Kelâa des Sraghna,2020-11-03,"
La production oléicole prévisionnelle au niveau de la province d'El Kelâa des Sraghna est estimée, durant l’actuelle saison agricole 2020-2021, à quelque 150.250 tonnes....
"
Le PIB du Maroc devrait se contracter de 6% à 7 % en 2020 (FMI),2020-11-02,"
Dans le cadre des consultations de 2020 au titre de l’article IV des statuts du Fonds monétaire internationale, une équipe dirigée par Roberto Cardarelli a mené une mission à distance du 19 octobre au 2 novembre 2020 au Maroc. Voici ses principales conclusions. ...
"
Les commerçants se soulèvent contre l’augmentation des droits de douane,2020-11-02,"
La hausse des droits de douane sur les produits finis de consommation importés hors des pays signataires d’ALE avec le Maroc, qui sont passés de 25 à 40% entre 2019 et 2020, a causé d’énormes dégâts selon les opérateurs du commerce en réseau. Constitués récemment en fédération, ces derniers essaient aujourd’hui de faire du lobbying pour amender le projet de loi des finances et revenir au taux initial de 25%. Voici leurs arguments. ...
"
Casa Transport-AFD: soutien financier aux nouvelles lignes de tramway T3 et T4,2020-11-02,"
L’AFD soutient Casa Transport pour la réalisation de deux nouvelles lignes de Tramway afin d’améliorer de manière durable la mobilité des Casablancais....
"
"Crédit Agricole lance « Al Filahi Cash », sa nouvelle filiale de paiement",2020-11-02,"
Le Crédit Agricole du Maroc a annoncé, lundi 2 novembre, le lancement de sa nouvelle filiale de paiement ""Al Filahi Cash"" (AFC) pour accompagner l’économie nationale dans le projet d’inclusion financière....
"
Hausse des prix des légumes à cause du retard des pluies,2020-11-02,"
Une flambée des prix des légumes a été récemment enregistrée au Maroc. Elle vient peser encore plus sur un pouvoir d'achat lourdement impacté par les conséquences d'une double crise: la pandémie du Covid-19 et la sécheresse.  ...
"
L’agro-industrie n’a pas échappé à la crise,2020-10-31,"
Le secteur agroalimentaire est perçu comme un des secteurs qui n'ont pas été touchés par la crise du Covid. Une fausse perception selon les professionnels du secteur pour qui l’impact de la pandémie a été assez sévère sur plusieurs pans de l'activité....
"
L’activité d’Inditex (Zara…) au Maroc impactée par la situation épidémique en Europe,2020-10-29,"
Le célèbre groupe textile espagnol Inditex va baisser sa cadence d'activité au Maroc pendant 15 jours. Une décision provoquée par la baisse d'activité en Europe en relation avec l'épidémie....
"
Benchaâboun défend fermement la nouvelle contribution sociale de solidarité,2020-10-28,"
Après de longues heures de débat en Commission des finances de la 1ère chambre dans le cadre de la discussion générale du projet de loi de finances 2021, Mohamed Benchaâboun a pris la parole pour défendre son projet et la proposition de contribution sociale qui a suscité beaucoup de critiques. ...
"
Les aéroports marocains renforcent leur système de sécurité,2020-10-28,"
Quatre aéroports ont lancé des appels d'offres pour la mise à niveau et le renforcement des systèmes de vidéosurveillance et le contrôle d’accès et sécurité périmétrique....
"
Le CRI de Casablanca-Settat adopte un nouveau plan stratégique,2020-10-28,"
Le deuxième conseil d’administration du Centre Régional d’Investissement de Casablanca- Settat a adopté un plan stratégique 2020-2022 ambitieux, orienté client et résultat, annonce un communiqué....
"
Dattes: une production record pour la saison agricole 2020-2021 (Akhannouch),2020-10-28,"
Malgré un contexte difficile, la saison agricole 2020-2021 affiche des résultats rassurants. Record dans la production des dates, hausse dans celle des agrumes et des olives, bonne performance des exportations,... Le ministre de l'Agriculture revient sur les principaux chiffres de cette saison. ...
"
"Légère baisse des prix des volailles, retour à une situation normale mi-novembre",2020-10-28,"
Après une flambée en septembre, les prix du poulet de chair et de la dinde commencent à baisser. Un retour à des prix de crise est attendu vers la fin du mois de décembre. La production des poussins, elle, reprend face une hausse de la demande. ...
"
"Monétique. PayLogic, la firme marocaine qui cartonne en Afrique",2020-10-27,"
Créée en 2010 par Mohamed Mekouar, ancien d’Upline, et Aissa Slimani, un ex de S2M, PayLogic est aujourd’hui le premier acteur du secteur de la monétique en Afrique centrale, avec des références également en Afrique de l’Ouest et au Moyen Orient. Histoire d’une pépite technologique très peu connue au Maroc....
"
Tourisme : Les opérateurs réclament un accès plus souple au Maroc,2020-10-27,"
Pour leur 2ème édition, les Tourism Marketing Days ont rassemblé des opérateurs publics et privés ainsi que des prescripteurs internationaux qui ont exposé leurs doléances pour relancer les marchés étrangers lourdement impactés par les difficultés d’accès au territoire national. En filigrane, ils réclament au gouvernement un assouplissement des contraintes qui entravent toute perspective de reprise rapide de l'activité touristique....
"
Samir. Location des bacs de stockage : Craintes autour de l’abandon du projet,2020-10-27,"
Conjugué au mutisme de l'ONHYM, le retard de l'opération fait émerger les craintes quant à la suspension, voire l'annulation du projet de location des bacs de stockage de la Samir....
"
Reprise du secteur de l’événementiel : Le niet de Abdelouafi Laftit,2020-10-27,"
Au Parlement, le ministre de l'Intérieur a été clair, ce mardi 27 octobre: L'Etat ne peut autoriser les acteurs de l'événementiel à reprendre leurs activités compte tenu de la situation épidémiologique actuelle....
"
Le nombre de communes ayant publié leurs états financiers a fortement progressé,2020-10-27,"
Quelques mois après son entrée en vigueur, le programme d’appui à l’amélioration de la performance des communes au Maroc (PAPC), cofinancé par la Banque mondiale et l’Agence française de développement (AFD), commence déjà à porter des fruits. ...
"
Avantages fiscaux : le secteur de l’immobilier reste le principal bénéficiaire,2020-10-26,"
Les dépenses fiscales sont en hausse et s'approchent des 30 milliards de DH en 2020, année durant laquelle 12 nouvelles mesures dérogatoires ont été instaurées, dont la plus importante est la baisse de 50% des droits d'enregistrement. Cette mesure à elle seule a coûté à l'Etat un milliard de DH. Détails....
"
Le Maroc perd son « investment grade » chez Fitch Ratings,2020-10-26,"
La notation de défaut des émetteurs en devises à long terme du Maroc est passée de BBB- à BB+ avec perspective stable, selon l’agence de notation Fitch qui explique cette dégradation par les impacts de la pandémie du Covid-19 sur l’économie marocaine et les finances publiques et extérieures....
"
Délivrance des autorisations: le palmarès des collectivités territoriales,2020-10-26,"
Le classement Rokhas sur les performances des collectivités territoriales durant le 3e trimestre de 2020 vient de paraître. Il porte sur la délivrance des autorisations urbanistiques et économiques basé sur 5 indicateurs. ...
"
Taxe de solidarité. Syndicalistes et politiques s’alignent sur les salariés,2020-10-25,"
Considérée comme injuste, car ciblant essentiellement les salariés, les fonctionnaires et les retraités, la contribution de solidarité sur les revenus proposée dans le PLF 2021 a créé une grande vague d'indignation sur les réseaux sociaux. Nous avons contacté des politiques de tout bord, qui expriment également le même sentiment, pointant du doigt un choix de facilité d’un gouvernement qui fait toujours payer les mêmes....
"
Maroc Espagne: Nouvelles dispositions marocaines sur le transport TIR,2020-10-25,"
Des décisions intéressantes pour le transport routier international opéré par des sociétés marocaines. Elles concernent le contrôle des semi-remorques isolées et chargées originaires de l'Espagne; les Marocains pourront également se rendre directement vers l'Italie ou la France....
"
Tourisme : Ryanair augmente ses fréquences vers le Maroc,2020-10-25,"
La compagnie aérienne Ryanair augmente ses fréquences vers le Maroc, en partenariat avec l'Office national marocain du Tourisme (ONMT), à partir du dimanche 25 octobre, encourageant ainsi la reprise du secteur du tourisme national....
"
Les dernières pluies sans grand impact sur la campagne agricole et les barrages,2020-10-25,"
Les premières pluies ont fait leur apparition au Maroc. Seront-elles bénéfiques pour la campagne agricole en cours ? Quel est leur effet sur les barrages ? Le point....
"
La Fédération nationale de la santé souhaite intégrer la CGEM,2020-10-24,"
Une nouvelle fédération à la CGEM? Si oui, il s'agira d'une fédération externe, la Fédération nationale de la Santé, qui a émis le voeu d'intégrer la confédération patronale et à ce titre, a été reçue le jeudi 22 octobre par Chakib Alj et Mehdi Tazi....
"
Les défis et opportunités du textile marocain pour la période post-Covid (Etude),2020-10-23,"
L’Institut marocain d’intelligence stratégique a analysé les opportunités que l’industrie du textile devra saisir à l’issue de la crise sanitaire, et même avant qu’elle ne prenne fin. Le secteur va devoir capitaliser sur les niches impulsées par cette crise, en l’occurrence la production de blouses et de masques....
"
L’affichage du taux de monoxyde de carbone désormais exigé sur le paquet de cigarettes,2020-10-23,"
Le tabac chauffé sera inclus dans la liste de tabacs manufacturés. L'affichage du taux de monoxyde de carbone est désormais exigé sur les paquet des cigarettes....
"
Tourisme: les propositions des opérateurs de la région de Tanger à Nadia Fettah,2020-10-22,"
Après s’être réunie avec les professionnels des 2 premières destinations touristiques du Maroc, la ministre du tourisme a rencontré, mercredi 21 octobre, les opérateurs de Tanger-Tétouan-Al Hoceima. Selon une source fiable, cette réunion de travail n’a donné lieu à aucune annonce même si elle a permis à Nadia Fettah de recueillir les propositions des représentants de la région pour préparer la reprise....
"
Les vraies raisons du faible endettement bancaire des entreprises privées au Maroc,2020-10-22,"
L'endettement des entreprises non financières privées est d’à peine 1,44 fois leur EBE, loin du seuil des 7 fois considéré comme une limite dans le secteur bancaire pour juger du niveau d’endettement de l’entreprise. Un chiffre qui casse une certaine idée reçue sur le phénomène du surendettement des firmes marocaines, mais qui montre également leur faible accès au crédit bancaire....
"
La Ville de Tanger parvient à boucler son budget pour 2021,2020-10-22,"
Après trois semaines de réunions, la commune de Tanger est enfin parvenue à boucler son budget pour l’année 2021, sans l’intervention de l’Etat. Les détails. ...
"
Budget 2021 de l’Etat: d’où viendra l’argent et où il partira (infographie),2020-10-22,"
Le projet de loi de finances 2021 a été déposé et présenté au Parlement lundi 19 octobre. Il subira certainement des modifications en cours d'adoption, mais les grandes masses du budget resteront inchangées. Les voici....
"
Faut-il s’inquiéter du niveau d’endettement des ménages au Maroc ?,2020-10-21,"
ANALYSE. Rapporté au PIB, l’endettement des ménages ressort à 31%, un taux élevé par rapport à des pays comparables. Mais rapporté au revenu brut disponible, il est encore plus élevé, approchant les 50%. La dette des ménages est en plus concentrée sur une petite part de la population qui accède au crédit....
"
Casablanca: le budget de la ville en baisse de 6% en 2021,2020-10-21,"
Les répercussions de la crise du Covid sur le budget de la commune de Casablanca sont à présent bien visibles. Les recettes de l’année 2020 ne sont réalisées qu’à hauteur de 51%, et le budget de 2021 est en baisse de 6%....
"
"La Banque mondiale prévoit une récession de 6,3% au Maroc en 2020",2020-10-21,"
Dans sa nouvelle note de suivi de la situation économique du Maroc, la Banque mondiale prévoit une contraction de 6,3% du PIB en 2020, principalement en raison de la pandémie de Covid-19 mais aussi des effets de la faible pluviométrie sur le secteur agricole....
"
PLF 2021: un impôt unique de 10% et un barème de cotisations AMO pour les forfaitaires,2020-10-20,"
L'instauration de la contribution professionnelle unique (CPU) en remplacement du régime forfaitaire est l'une des importantes réformes apportées par le PLF 2021. L'offre du gouvernement n'est pas bien accueillie par les syndicats. Détails....
"
"Cession, location des bacs de stockage.. A la Samir, tout le monde se renvoie la balle",2020-10-20,"
Le processus de cession dans l'impasse et la location des bacs de stockage par l'ONHYM en stand-by. A la Samir, on tourne en rond....
"
Entreprises publiques : une rentabilité proche de zéro en 2020,2020-10-20,"
Avec un rendement financier (ROE) de 1,1% % et une rentabilité des actifs (ROA) de 0,3%, ces entreprises détenues par l’Etat réaliseront cette année l’un de leurs pires performances. Cela n’est pas dû simplement au Covid, mais à la nature même du portefeuille public et sa gestion, comme le souligne le rapport sur les EEP accompagnant le projet de loi de finances 2020....
"
"Malgré la pandémie, l’indice du climat des affaires au Maroc s’améliore au T3 (iCAM)",2020-10-20,"
Pour le troisième trimestre 2020, l’iCAM, l’indice du climat des affaires au Maroc, est en nette amélioration malgré la hausse des cas de coronavirus. ...
"
Près de 690.000 interdits de chéquier à fin 2019 (BAM),2020-10-20,"
Le chiffre est en hausse de 3% par rapport à 2018. Le nombre d’incidents de paiement sur chèque non régularisés culmine à 3,3 millions de cas....
"
Casa-Aménagement: un investissement prévisionnel de 400 MDH en 2021,2020-10-20,"
Sur un budget prévisionnel de plus d'un milliard de DH, Casa Aménagement n'a réalisé que 189 MDH à fin juin 2020. Pour 2021, la société devra avancer sur 22 projets confiées en 2019 et 2020, pour un investissement estimé à 400 MDH....
"
"L’Etat empruntera 43,9 milliards de DH nets pour boucler son budget en 2021",2020-10-20,"
Avec des ressources globales de 432 milliards et des charges de 476 milliards de dirhams, l’Etat devra emprunter 43,9 milliards de dirhams pour boucler le budget 2021....
"
Extension de Dika Morocco Africa à Atlantic Free Zone,2020-10-20,"
Dika Morocco Africa (DMA), filiale du groupe chinois Citic Dicastal, spécialiste dans la production de jantes en aluminium, a signé avec MedZ, filiale de CDG développement, d’une nouvelle extension de son usine au sein d’Atlantic Free Zone....
"
"Les fonctionnaires de l’Etat vont coûter à la collectivité 12,5% du PIB en 2020",2020-10-20,"
Le salaire moyen des fonctionnaires passe à 8.147 DH, en hausse de 24,4% sur les dix dernières années. Les 568.000 fonctionnaires civils coûteront 136 milliards de DH en 2020, soit 64% des recettes ordinaires de l’Etat....
"
"Mena: Le commerce et l’intégration régionale, les clés du redressement économique (BM)",2020-10-20,"
Le commerce et l’intégration au sein de la région Moyen-Orient et Afrique du nord (Mena), et avec le reste du monde, seront déterminants pour réduire la pauvreté, renforcer les moyens d’action des personnes démunies et stimuler la croissance économique après le Covid, selon le dernier bulletin d’information de la Banque mondiale sur la région....
"
Air Arabia: bientôt une nouvelle ligne aérienne Guelmim-Casablanca à 350 DH,2020-10-20,"
Le Conseil de la région de Guelmim-Oued Noun, réuni lundi 19 octobre en session extraordinaire, a approuvé une convention de partenariat portant sur le lancement d'une nouvelle liaison aérienne entre Guelmim et Casablanca....
"
Export: L’Espagne déclare « une guerre économique » au Maroc,2020-10-19,"
Le voisin ibérique a décidé d'infliger jusqu’à 700 euros d'amende à tout transporteur marocain de marchandises dont le réservoir contient plus de 200 litres de gasoil. Ce qui oblige les Marocains à acheter 1.300 litres de gasoil chez les pétroliers espagnols. Pour plusieurs sources sectorielles, cette mesure vise à tuer le TIR marocain, à freiner les exportations du pays et à grever la compétitivité du produit marocain. Le gouvernement s'est saisi de l'affaire....
"
Agadir : Une reprise timide qui ne sauvera pas la saison touristique hivernale,2020-10-19,"
Après l’arrivée très médiatisée de touristes anglais à Agadir, certains observateurs pensent que ces visites vont encourager la reprise du secteur touristique. Un optimisme relativisé par le président et la DG du CRT de la région Souss-Massa qui avancent qu’il faudra attendre mars prochain pour espérer un vrai rebond après une saison hivernale fortement compromise ...
"
PLF 2021. Benchaâboun : l’Etat fournit un effort inégalé pour surmonter la crise,2020-10-19,"
Mohamed Benchaâboun, ministre de l'économie et des finances, présente ce lundi 19 octobre au Parlement le projet de loi de finances 2021, examiné en conseil des ministres et approuvé en conseil de gouvernement la semaine dernière....
"
Club Med lance un village à Essaouira et modernise ceux de Marrakech et Tétouan,2020-10-19,"
Un mémorandum d’entente a été signé par le ministère du Tourisme, l’Office national marocain du tourisme (ONMT), la Société marocaine d’ingénierie touristique (SMIT) et le groupe Club Med, ce lundi 19 octobre. Cet accord concerne 3 projets dont l'ouverture d'un nouveau village touristique à Essaouira, prévue en 2024....
"
Nouvelle contribution de solidarité: les taux ont changé pour les entreprises !,2020-10-19,"
Le taux de 5% pour les pétroliers, cimentiers et opérateurs télécoms a été supprimé. Les entreprises dont les bénéfices nets dépassent 40 MDH paieront 3,5% quel que soit leur secteur....
"
"Maroc Telecom : le bénéfice baisse de 2,6% à fin septembre 2020",2020-10-19,"
Les résultats de Maroc Telecom publiés au titre des neuf premiers mois de l’année 2020 font ressortir une progression de 4,3% du parc global du groupe, une résilience des activités à l’international et une légère baisse du RNPG. Détails....
"
Fonction publique : plus de 39.000 postes budgétaires seront créés en 2021,2020-10-18,"
Le projet de loi de finances 2021 annonce la création de 39.453 postes budgétaires, dont 17.000 au niveau des académies régionales d’éducation et de formation....
"
L’UM6P se positionne sur les recherches autour des phosphates,2020-10-18,"
L’Université Mohammed VI Polytechnique, en collaboration avec le réseau Phoresnet a organisé en ligne la seconde édition des Phosphates Days, du 13 au 17 octobre. L’importance de la R&D et de l’innovation comme levier stratégique de développement dans les domaines liés aux phosphates a été soulevée....
"
Agadir accueille un premier groupe de touristes britanniques,2020-10-17,"
Dans le cadre des efforts du Royaume visant une relance progressive du tourisme national, un premier groupe de touristes britanniques est arrivé, samedi à l'aéroport Agadir-Al Massira, en provenance de Manchester....
"
"PLF 2021. La nouvelle contribution de solidarité, une mesure inéquitable ?",2020-10-16,"
LECTURE A CHAUD. Ciblant les sociétés et les personnes physiques, cette taxe sera supportée essentiellement par une petite minorité de salariés et de fonctionnaires et par les rares entreprises structurées du pays. Ceci risque d'exacerber le sentiment d’injustice fiscale qui pèse déjà lourd sur ces contribuables qui continuent de payer cher le prix de la transparence....
"
Arrêt de l’irrigation à El Guerdane: La saison des agrumes fortement menacée,2020-10-16,"
A El Guerdane, la situation est très critique pour les agriculteurs, plongés dans le flou après l’arrêt de l’alimentation des fermes en eau d’irrigation. Déjà surendettés, ils redoutent une nouvelle saison agrumicole difficile. ...
"
Voici les principales mesures fiscales et douanières du PLF 2021,2020-10-16,"
Nouvelle contribution sociale de solidarité, lutte contre les factures fictives, hausse des droits à l’importation, voici les principales mesures fiscales et douanières du projet de loi de finances 2021....
"
Réouverture de la Mamounia : Un signe d’espoir pour faire redémarrer Marrakech,2020-10-15,"
A la veille de sa réouverture, le palace connu mondialement, veut contribuer à faire renaître l’espoir et à contrer l’atonie qui a touché tout le secteur touristique de la ville ocre et du Royaume. Selon une source du top-management, plusieurs Français et Espagnols vont débarquer de l’étranger pour y séjourner dès la première nuit de sa réouverture, sans compter les clients marocains présents le week-end....
"
Interrogations autour des 230 milliards alloués à l’investissement public en 2021,2020-10-15,"
Cette enveloppe est en augmentation de 26% par rapport au budget d'investissement de 2020. L’Etat montre a priori sa volonté d'augmenter son effort de dépenses, mais en attendant les détails du projet de loi de finances, ce montant suscite des interrogations aussi bien dans le secteur privé que chez certains économistes quant à sa véritable teneur....
"
Le Maroc lance le label « Welcome Safely » des établissements d’hébergement touristique,2020-10-15,"
Le label ""Welcome Safely"" définit les exigences, les recommandations et les préconisations devant être respectées par les établissements d’hébergement touristique pour prévenir et gérer tout risque de contamination par la Covid-19....
"
Le déficit budgétaire en hausse de 50% à fin septembre,2020-10-15,"
La situation des charges et des ressources du Trésor est toujours tendue à fin septembre. Les recettes fiscales sont en net repli, les dépenses augmentent et le déficit reste très élevé. Cependant, le trend est un peu moins fort qu'à fin août....
"
"Paiement mobile: Digifi, filiale de la BMCI, lance le service Smart Flouss",2020-10-15,"
Smart Flouss est un porte-monnaie électronique qui a vocation à faire progresser le paiement mobile sur des opérations aujourd’hui largement effectuées en cash. ...
"
Le Pôle urbain de Mazagan accueillera ses 10.000 premiers habitants à partir de 2023,2020-10-14,"
C’est ce que nous annonce Karim Laghmich, directeur général de la Société d’aménagement et de développement du Mazagan. Ces habitants vivront dans l’un des cadres urbains les plus écolo et smart du pays, la ville ayant été déclarée éligible pour l’une des plus hautes certifications mondiales en la matière. Tour d’horizon....
"
Beni Mellal-Khénifra: le manque d’eau inquiète,2020-10-14,"
Après deux années de sécheresse, la problématique de l'eau est plus que jamais d'actualité dans différentes régions du Maroc, notamment à Beni Mellal-Khénifra, connue pourtant pour sa richesse en eau et en sites naturels. ...
"
40 MDH pour deux nouvelles gares de péage sur l’autoroute Casablanca-Berrechid,2020-10-14,"
Deux nouvelles gares de péages seront ouvertes à la circulation au niveau des échangeurs de Berrechid-sud et Berrechid-nord. Le projet d'élargissement de l'autoroute Casablanbca-Berrechid va bon train....
"
Industrie du cuir: Lancement des travaux du parc industriel Ain Cheggag (Sefrou),2020-10-14,"
Située dans la commune de Ain Cheggag, dans la province de Sefrou, ce projet sera réalisé sur une superficie de 81 ha, dont 50 ha dédiés aux activités du cuir (tannerie, chaussures, maroquinerie) et 31 ha aux activités généralistes....
"
Faut-il provoquer une dépréciation du dirham pour contrer les effets de la crise ?,2020-10-13,"
La monnaie nationale ne cesse de s’apprécier à cause de la chute continue du dollar. Un dirham fort est-il bon en cette période de crise ? Ou faut-il agir pour le pousser à la baisse et valoriser le peu de recettes en devises qui rentrent en ces temps de disette ? Les avis des spécialistes divergent. Décryptage....
"
Ramed: Interrogations sur le passage d’un système d’assistance à celui d’assurance,2020-10-13,"
Passer d'un Régime d’assistance médicale des économiquement démunis (Ramed) à un régime d'assurance médicale obligatoire pour la même cible n'est pas impossible. Il est même souhaitable. Cependant, des interrogations persistent sur le rôle de l'Etat notamment sur le volet financier....
"
Liste grise de l’UE : voici ce que pense l’unité fiscale de l’OCDE du régime de CFC,2020-10-13,"
EXCLUSIF. Melissa Dejong et Paul Hondius travaillent dans l’unité des travaux de l’OCDE sur l’harmonisation des pratiques fiscales. Le dossier de Casablanca Finance City, c’est eux qui le traitent. Ils nous parlent des causes du retard de l’évaluation du cas de CFC, de leur opinion sur la nouvelle loi sur CFC et des étapes qui attendent le Maroc pour sortir de la liste grise de l’UE sur les paradis fiscaux....
"
Comment le secteur du transport et de la logistique est impacté par la crise du Covid,2020-10-13,"
La Chambre de commerce britannique pour le Maroc a organisé, jeudi 8 octobre dernier, un webinaire sur l'impact de la pandémie du Covid-19 sur le transport et la logistique au Maroc. Voici les principales conclusions. ...
"
Bientôt un contrat-programme 2020-2030 pour la filière des viandes rouges,2020-10-13,"
L'Association nationale ovine et caprine (Anoc) a tenu jeudi 8 octobre, par visioconférence, son assemblée générale ordinaire. Les contrat-programmes des filières pour la période 2020-2030 ont été au centre de cette réunion....
"
Campagne agricole: Aziz Akhannouch livre les premiers détails,2020-10-12,"
Au Parlement, le ministre de l'Agriculture et de la pêche maritime a tenu, lundi 12 octobre, un discours rassurant sur la saison agricole qui démarre. Il a également rassuré les agriculteurs quant à la disponibilité des semences.  ...
"
"Bentahar : Sans réactivité de l’Etat, la saison hivernale de Marrakech sera perdue",2020-10-12,"
Durant la semaine écoulée, la ville ocre s’est distinguée avec l’accueil très médiatisé d’un 1er groupe de 160 visiteurs français, le retour des dessertes de la compagnie Ryanair et l'annonce de la réouverture de plusieurs palaces. Autant d’initiatives privées qui devraient, selon le président du CRT de Marrakech-Safi Hamid Bentahar, accélérer un début de reprise de la saison hivernale qui risque toutefois de ne pas aboutir si le gouvernement n’annonce pas très rapidement le rétablissement des vols réguliers et un test PCR à l’arrivée....
"
Agadir: le projet controversé de téléphérique refait surface,2020-10-12,"
Suspendu en 2016 en raison du risque sismique élevé de son emplacement, le projet de téléphérique a été approuvé, mercredi 7 octobre, par le conseil communal d’Agadir lors de sa dernière session ordinaire....
"
