titre,date,extrait
"
Tanger: Lancement des tournées promotionnelles de l'e-commerce pour accompagner les artisans de la région",06 décembre 2021,"Tanger -   
    Les tournées promotionnelles de l’e-commerce pour accompagner les commerçants, les artisans et les coopératives de la région Tanger-Tétouan-Al Hoceima ont été lancées, lundi depuis la ville de Tanger.
Lire la suite"
"
OCP: Al Moutmir de semis direct ambitionne de couvrir plus de 25.000 ha durant la campagne agricole 2021-2022",06 décembre 2021,"Casablanca -   
    Le programme Al Moutmir de semis direct du groupe OCP ambitionne de couvrir plus de 25.000 hectares durant la campagne agricole 2021-2022, a indiqué le groupe.
Lire la suite"
"
 OCP: le programme Al Moutmir a accompagné 50.000 agriculteurs en 3 ans",06 décembre 2021,"Casablanca -   
    L'initiative Al Moutmir du groupe OCP a accompagné plus de 50.000 agriculteurs, depuis son lancement il y a trois ans, et réalisé plus de 58.000 analyses de sol, a indiqué le groupe.


Lire la suite"
"
Chambre des représentants: Adoption en commission du PLF-2022 en deuxième lecture",06 décembre 2021,"Rabat -   
    La commission des finances, de la planification et du développement économique à la Chambre des représentants a adopté, lundi, à la majorité le Projet de Loi de finances (PLF) au titre de l'exercice 2022 en deuxième lecture.
Lire la suite"
"
Mi-séance: La Bourse de Casablanca évolue dans le vert",06 décembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca évoluait dans le vert, lundi à mi-séance, le MASI avançant de 0,07%, à 13.235,9 points (pts).


Lire la suite"
"
Compagnie Gervais Danone: Dépôt d'un projet d’offre publique de retrait (AMMC)",06 décembre 2021,"Rabat -   
    La société Compagnie Gervais Danone a déposé vendredi auprès de l'Autorité Marocaine du Marché des Capitaux (AMMC), un projet d’offre publique de retrait visant les actions Centrale Danone.


Lire la suite"
"
Finance participative: ""Takaful"" avance à grands pas",06 décembre 2021,"Casablanca -   
    Takaful, produit financier alternatif à l'assurance classique, avance à grand pas au Maroc pour renforcer l'écosystème de la finance participative qui ne cesse de séduire davantage de clients.


Lire la suite"
"
La Bourse de Casablanca débute proche de l'équilibre",06 décembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca démarrait proche de l'équilibre lundi, son principal indice, le MASI, prenant 0,02%, à 13.228,89 points (pts).



Lire la suite"
"
Cours de change des devises étrangères contre le dirham",06 décembre 2021,"Rabat -   
    Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du lundi 06 décembre 2021 :


Lire la suite"
"
Le Maroc abritera à Marrakech le premier bureau régional pour l'Afrique de l’OMT",05 décembre 2021,"Madrid -   
    La candidature du Maroc pour abriter le premier bureau régional pour l'Afrique de l'Organisation Mondiale du Tourisme (OMT), le 2e dans le monde, a été ratifiée lors la 24e session de l’assemblée générale de l’Organisation, a-t-on appris auprès de la délégation marocaine participant à ce conclave planétaire.


Lire la suite"
"
Le dirham s'apprécie de 0,38% face au dollar du 25 novembre au 1er décembre (BAM)",05 décembre 2021,"Rabat -   
    Le dirham s'est apprécié de 0,38% face au dollar américain et s'est déprécié de 0,68% vis-à-vis de l’euro entre le 25 novembre et le 1er décembre 2021, selon Bank Al-Maghrib (BAM).
Lire la suite"
"
L'AREF de Souss-Massa adopte son programme d’action et budget 2022",04 décembre 2021,"Agadir -   
    Le Conseil d’administration de l’Académie régionale d’éducation et de formation (AREF) de Souss-Massa a tenu, vendredi à Agadir, sa session ordinaire durant laquelle il a approuvé son programme d’action régional et le budget au titre de l’année 2022.
Lire la suite"
"
Le parc Internet à 33,86 millions d’abonnés au T3-2021 (ANRT)",04 décembre 2021,"Rabat -   
    Le parc de l'Internet s’est établi pour le troisième trimestre de 2021 à 33,86 millions d’abonnés, ce qui porte le taux de pénétration à 93,24%, selon l’Agence nationale de réglementation des télécommunications (ANRT).
Lire la suite"
"
La coopération économique au centre d’une rencontre entre le consul du Maroc à Bordeaux et le président de la Nouvelle Aquitaine",04 décembre 2021,"Paris -   
    Le Consul Général du Royaume du Maroc à Bordeaux, Ahmed Nouri Salimi a tenu une réunion de travail avec Alain Rousset, président de la Région Nouvelle Aquitaine, afin d’échanger sur l’état de la coopération économique entre le Maroc et la Nouvelle-Aquitaine ainsi que sur les perspectives de sa revitalisation.
Lire la suite"
"
Amélioration de l'activité industrielle en octobre (BAM)",04 décembre 2021,"Casablanca -   
    Les résultats de l'enquête mensuelle de conjoncture dans l'industrie du mois d’octobre indiquent une amélioration, d'un mois à l'autre, de l'activité, selon Bank Al-Maghrib (BAM).
Lire la suite"
"
Energies renouvelables: Le Maroc aspire à renforcer la coopération internationale pour multiplier les investissements (Mme Benali)",04 décembre 2021,"Rome -   
    Le Maroc aspire à renforcer la coopération internationale pour multiplier les investissements dans le domaine des énergies renouvelables, a affirmé la ministre de la Transition énergétique et du Développement durable, Leila Benali.
Lire la suite"
"
Casablanca: lancement de l'atelier Luban, un programme de formation en commerce électronique transfrontalier",03 décembre 2021,"Casablanca -   
    L'Office de la formation professionnelle et de la promotion du travail (OFPPT) a lancé, vendredi, en partenariat avec Tianjin College of Commerce, l’atelier Luban, un programme de formation en commerce électronique transfrontalier.
Lire la suite"
"
TotalEnergies Marketing Maroc: Hausse de 16% des ventes à fin septembre",03 décembre 2021,"Casablanca -   
    Les ventes de TotalEnergies Marketing Maroc se sont établies à 1.330 milliers de tonnes (kt) à fin septembre dernier, en progression de 16% par rapport à la même période en 2020.
Lire la suite"
"
Industrie hôtelière : M. Ahmed Bennani nouveau président de l’ARIH Marrakech-Safi",03 décembre 2021,"Marrakech -   
    M. Ahmed Bennani a été élu, à l'unanimité, nouveau président de l'Association Régionale de l'Industrie Hôtelière de Marrakech-Safi (ARIH-MS), à l'issue de l'Assemblée Générale Ordinaire élective de cette Association professionnelle, tenue récemment dans la cité ocre.
Lire la suite"
"
Marché obligataire (26 novembre-02 décembre): orientation légèrement haussière des taux primaires (AGR)",03 décembre 2021,"Casablanca -   
    Les taux primaires sur le marché obligataire se sont orientés légèrement la hausse durant la période allant du 26 novembre au 02 décembre, selon Attijari Global Research (AGR).
Lire la suite"
"
Les opportunités d'affaires au Maroc au centre d'une rencontre entre opérateurs marocains et canadiens",03 décembre 2021,"Ottawa -   
    Les opportunités d'affaires et d'investissement au Maroc ont été mises en avant lors d'une rencontre virtuelle entre des opérateurs économiques et institutionnels marocains et canadiens.
Lire la suite"
"
""Microsoft Teams Essentials"": Une solution 100% conçue pour les petites entreprises",03 décembre 2021,"Casablanca -   
    La multinationale informatique et micro-informatique américaine, Microsoft, a présenté son tout nouveau produit ""Microsoft Teams Essentials"" qui est la première offre autonome de ""Microsoft Teams"" à avoir été spécifiquement conçue pour les petites entreprises.
Lire la suite"
"
CGEM/FMI: Focus sur les perspectives de la relance économique",03 décembre 2021,"Casablanca -   
    Les perspectives de la relance économique au Maroc ont été au menu d'une réunion à distance, tenue vendredi, entre la Confédération générale des entreprises du Maroc (CGEM) et une délégation du Fonds Monétaire International (FMI).
Lire la suite"
"
MRE: Les transferts frôlent les 80 MMDH à fin octobre (Office des Changes)",03 décembre 2021,"Casablanca -   
    Les envois de fonds réalisés par les Marocains résidant à l'étranger (MRE) se sont chiffrés à près de 79,66 milliards de dirhams (MMDH) à fin octobre 2021, contre 55,59 MMDH une année auparavant, selon l'Office des Changes.
Lire la suite"
"
Maroc: Le déficit commercial à 164,17 MMDH à fin octobre (Office des Changes)",03 décembre 2021,"Casablanca -   
     Le déficit commercial du Maroc s'est établi à 164,17 milliards de dirhams (MMDH) durant les dix premiers mois de cette année, en hausse de 26,6% par rapport à fin octobre 2020, selon l'Office des Changes.
Lire la suite"
"
Maroc/BM: Mme Mezzour et M. Hentschel discutent des perspectives de la transformation numérique",03 décembre 2021,"Rabat -   
    Les perspectives de développement de la transformation numérique ont été au menu de discussions, vendredi à Rabat, entre la ministre déléguée chargée de la transition numérique et de la réforme administrative, Ghita Mezzour et le directeur du département Maghreb et Malte à la Banque mondiale (BM), Jesko S. Hentschel.
Lire la suite"
"
La Chambre des Conseillers adopte à la majorité le PLF-2022",03 décembre 2021,"Rabat -   
    La Chambre des Conseillers a adopté, vendredi en séance plénière, à la majorité l'intégralité du Projet de Loi de finances (PLF) au titre de l'exercice 2022.
Lire la suite"
"
La transformation numérique au Maroc au menu d'un entretien de Mme Mezzour avec la coordinatrice résidente de l'ONU",03 décembre 2021,"Rabat -   
    La transformation numérique au Maroc a été vendredi à Rabat au menu d'un entretien de la ministre déléguée chargée de la Transition numérique et de la réforme administrative, Ghita Mezzour, avec la Coordinatrice résidente du système des Nations unies, Sylvia Ekra-Lopez.
Lire la suite"
"
La Chambre des Conseillers adopte la 1ère partie du PLF-2022",03 décembre 2021,"Rabat -   
    La Chambre des Conseillers a adopté, vendredi en séance plénière, la première partie du projet de loi de finances (PLF) n°76.21 au titre de l'exercice 2022, avec l'aval de 53 conseillers, le rejet de 14 autres et 6 abstentions.
Lire la suite"
"
 M. Jazouli s'entretient avec la Coordinatrice résidente du système des Nations Unies",03 décembre 2021,"Rabat -   
    Le ministre délégué chargé de l'Investissement, de la convergence et de l'évaluation des politiques publiques, Mohcine Jazouli, a tenu, jeudi à Rabat, une rencontre avec la Coordinatrice résidente du système des Nations Unies au Maroc, Sylvia Ekra-Lopez.
Lire la suite"
"
Cours de change des devises étrangères contre le dirham",03 décembre 2021,"Rabat -   
    Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du vendredi 03 décembre 2021 :
Lire la suite"
"
Près de 280 millions de personnes auront besoin d'aide humanitaire en 2022 (ONU)",03 décembre 2021,"Nations Unies (New York) -   
    Près de 280 millions de personnes auront besoin d'une aide humanitaire l’année prochaine, soit une personne sur 29 dans le monde, selon l'Organisation des Nations Unies.
Lire la suite"
"
La Bourse de Casablanca débute proche de l'équilibre",03 décembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca évoluait proche de l'équilibre, vendredi dans les premiers échanges, son indice de référence, le Masi, prenant 0,07%, à 13.240,11 points (pts).
Lire la suite"
"
PLF-2022: L'essentiel des amendements présentés à la Chambre des conseillers",03 décembre 2021,"Rabat -   
    Voici l'essentiel des amendements présentés par la ministre de l'Economie et des finances, Nadia Fettah Alaoui, jeudi à la Chambre des conseillers, pour la première partie du projet de loi de finances (PLF) au titre de l'exercice 2022 :
Lire la suite"
"
Automobile: les ventes s'améliorent de 8,97% à fin novembre 2021 (AIVAM)",02 décembre 2021,"Casablanca -   
    Les ventes de voitures neuves au Maroc se sont élevées à 156.920 unités au titre des onze premiers mois de cette année, en hausse de 8,97% par rapport à fin novembre 2019, ressort-il des statistiques mensuelles de l'Association des importateurs de véhicules automobiles au Maroc (AIVAM).
Lire la suite"
"
Banques: Les dépôts augmentent de 7% à fin octobre (BAM)",02 décembre 2021,"Rabat -   
    Les dépôts auprès des banques ont enregistré une hausse annuelle de 7% à plus de 1.039,1 milliards de dirhams (MMDH) durant les dix premiers mois de cette année, ressort-il du tableau de bord ""crédits et dépôts bancaires"" de Bank Al-Maghrib (BAM).
Lire la suite"
"
Crédit bancaire: Hausse de l'encours à 965,7 MMDH à fin octobre (BAM)",02 décembre 2021,"Rabat -   
    L'encours du crédit bancaire s'est établi à 965,7 milliards de dirhams (MMDH) à fin octobre 2021, en hausse annuelle de 3,1%, indique Bank Al-Maghrib (BAM).
Lire la suite"
"
La présidente de l'AMMC présente le rapport annuel 2020 de l'Autorité au Chef du gouvernement",02 décembre 2021,"Casablanca -   
    La présidente de l'Autorité marocaine du marché des capitaux (AMMC), Nezha Hayat, a présenté, mercredi, le rapport annuel de l'Autorité au titre de l'exercice 2020, au Chef du gouvernement, Aziz Akhannouch, et ce, conformément aux dispositions du Dahir n°1-13-21 portant loi n°43-12.
Lire la suite"
"
Agriculture : Le Registre national agricole, un chantier important pour la mise en œuvre optimale de la politique publique (ministre)",02 décembre 2021,"Rabat -   
    Le Registre national agricole, dont le projet de loi a été adopté jeudi en Conseil du gouvernement, est un chantier très important permettant la mise en œuvre optimale de la politique publique dans le domaine agricole, a indiqué, jeudi à Rabat, le ministre de l'Agriculture, de la pêche maritime, du développement rural et des eaux et forêts, Mohammed Sadiki.
Lire la suite"
"
Société Générale Maroc remet un chèque de 240 080 DH à l'association TIBU, bénéficiaire du challenge ""Move For Youth""",02 décembre 2021,"Casablanca -   
    Le groupe Société Générale Maroc a remis, lundi au siège de l'école de la deuxième chance à l'ancienne Médina, un chèque de 240.080 DH à l'association TIBU, bénéficiaire du challenge sportif et solidaire baptisé ""Move for Youth"", organisé du 13 au 26 septembre 2021 afin de marquer le soutien du Groupe aux jeunes.
Lire la suite"
"
Spotify: El GrandeToto, l'artiste le plus écouté au Maroc",02 décembre 2021,"Casablanca -   
    La plateforme de streaming Spotify a annoncé que le rappeur marocain El GrandeToto a été l'artiste le plus écouté au Maroc et dans le monde arabe en 2021.
Lire la suite"
"
 Entreprises: L'OMTPME approuve sa feuille de route 2022",02 décembre 2021,"Rabat -   
    Le Conseil d'Administration (CA) de l'Observatoire marocain de la très petite, petite et moyenne entreprise (OMTPME), réuni lundi dernier à l'Administration centrale de Bank Al-Maghrib (BAM) à Rabat, a approuvé la feuille de route 2022 qui s'inscrit dans le cadre du plan stratégique 2021-2023.
Lire la suite"
"
Qu'est ce qu'une introduction en Bourse ? l'AMMC répond",02 décembre 2021,"Casablanca -   
    L'Autorité marocaine du marché des capitaux (AMMC) explique dans le troisième numéro de sa série ""guides de l'investisseur"", les différents aspects liés aux introductions en bourse (IPO), dans le cadre de sa mission de promotion de l'éducation financière du public.
Lire la suite"
"
AMO: immatriculation des nouvelles catégories de travailleurs non salariés à partir du 1er décembre 2021 (responsable)",02 décembre 2021,"Casablanca -   
    Les travailleurs non-salariés concernés par les décrets récemment adoptés par le Conseil du Gouvernement sont désormais assujettis au Régime de l'Assurance Maladie Obligatoire (AMO) -à partir du 1er décembre courant- selon un calendrier préétabli, a affirmé le Directeur général de la Caisse nationale de Sécurité sociale (CNSS), Hassan Boubrik.
Lire la suite"
"
La Bourse de Casablanca démarre en légère hausse",02 décembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca a ouvert en légère hausse jeudi, son principal indice, le Masi, gagnant 0,05% à 13.177,1 points (pts).
Lire la suite"
"
Cours de change des devises étrangères contre le dirham",02 décembre 2021,"Rabat -   
    Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du jeudi 02 décembre 2021 :
Lire la suite"
"
Industrie: La décarbonation profitera aux opérateurs économiques (responsable)",02 décembre 2021,"Rabat -   
    La décarbonation de l'industrie marocaine profitera aux opérateurs économiques, notamment sur le plan économique et environnemental, a estimé, mercredi à Rabat, le directeur des infrastructures au ministère de l'Industrie et du Commerce, Hicham Guedira.
Lire la suite"
"
Coup d'envoi à Kénitra d'un roadshow national sur l’agrégation agricole ""nouvelle génération""",01 décembre 2021,"Kénitra -   
    Le coup d'envoi officiel d'un roadshow national sur l'agrégation agricole ""nouvelle génération"" a été donné, mardi à Kénitra, dans le cadre de la déclinaison de la nouvelle stratégie de développement agricole ""Génération Green 2020-2030"".
Lire la suite"
"
Le Maroc fascine de plus en plus de touristes colombiens (El Tiempo)",01 décembre 2021,"Bogota -   
    Le Maroc, un ""pays de rêves"", fascine de plus en plus de touristes colombiens, surtout après la suppression de visas par les deux pays, écrit le quotidien à grand tirage El Tiempo.
Lire la suite"
"
La parité USD/MAD atteint un plus haut de 14 mois (AGR)",01 décembre 2021,"Casablanca -   
    Le dirham s'est déprécié pour la quatrième semaine consécutive face au dollar, la parité USD/MAD progressant de 0,37% à 9,24 pour atteindre un plus haut de 14 mois, selon Attijari Global Research (AGR).
Lire la suite"
"
""Qui va investir dans mon projet? Spécial startups"": Coup d’envoi de la 2ème saison",01 décembre 2021,"Casablanca -   
    Le premier techshow maghrébin dédié à la Startup, ""Qui va investir dans mon projet ? Spécial Startups"" est de retour sur 2M pour une deuxième saison.
Lire la suite"
"
Huawei Smart University : Huawei renforce son partenariat avec l'Université Hassan 1er",01 décembre 2021,"Casablanca -   
    Huawei Maroc a organisé, en partenariat avec l'Université Hassan Premier, l’événement ""Huawei Smart University"", qui a été marqué par la signature d’une convention de partenariat officiel entre les deux entités.
Lire la suite"
"
""Maroc Conjoncture"": focus sur le programme de relance économique (CMC)",01 décembre 2021,"Casablanca -   
    Le Centre Marocain de Conjoncture (CMC) a annoncé, mercredi, la parution du récent numéro de sa publication mensuelle ""Maroc Conjoncture"", sous forme d'un spécial portant sur ""le programme de relance économique: choix et défis"".
Lire la suite"
"
     Afriquia Gaz améliore son CA consolidé de 20,8% à fin septembre",01 décembre 2021,"Casablanca -   
    Le chiffre d'affaires (CA) consolidé d'Afriquia Gaz s'est élevé à plus de 5,22 milliards de dirhams (MMDH) au titre des neuf premiers mois de cette année, en hausse de 20,8% par rapport à la même période de 2020, ressort-il de ses indicateurs trimestriels.
Lire la suite"
"
Lancement à Madrid des travaux de la 24e Assemblée générale de l'OMT avec la participation du Maroc",01 décembre 2021,"Madrid -   
    Les travaux de la vingt-quatrième session de l’Assemblée générale de l’Organisation mondiale du tourisme (OMT) se sont ouverts, mercredi à Madrid, avec la participation du Maroc.
Lire la suite"
"
Maroc: le retour des pluies au grand bonheur des agriculteurs",01 décembre 2021,"Casablanca -   
    Les premières pluies qui se sont abattues sur les différentes régions du Royaume tombent à point nommé pour permettre un démarrage de la campagne agricole 2021-2022 sous de bons auspices et ce, au grand bonheur des agriculteurs.
Lire la suite"
"
Performance mensuelle: La Bourse de Casablanca boucle novembre en baisse",01 décembre 2021,"Casablanca -   
    La Bourse de Casablanca a clôturé le mois de novembre en nette baisse, pénalisée par la mauvaise tenue de la majorité des secteurs, notamment le ""Bâtiment et Matériaux de construction"", les ""Banques"", les ""Télécommunications"" et les ""Assurances"".
Lire la suite"
"
La Bourse de Casablanca débute en bonne mine",01 décembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca évoluait en hausse mercredi à l'ouverture, son indice phare, le MASI, gagnant 0,29%, à 13.123,48 points (pts).
Lire la suite"
"
PLF-2022: L'essentiel des amendements retenus en commission à la Chambre des Conseillers",01 décembre 2021,"Rabat -   
    Voici les principaux amendements retenus par la Commission des finances et du développement économique à la Chambre des Conseillers, qui a adopté, à la majorité, dans la nuit de mardi à mercredi, la première partie du Projet de loi de finances (PLF) au titre de l'exercice 2022:
Lire la suite"
"
Record pour les renouvelables en 2021, mais encore insuffisant pour mettre la planète sur la voie de la neutralité carbone (AIE)",01 décembre 2021,"Paris -   
    L'année 2021 a connu un déploiement inédit des capacités électriques renouvelables dans le monde, un rythme cependant insuffisant pour mettre la planète sur la voie de la neutralité carbone, selon le rapport annuel «Renouvelables» de l'Agence internationale de l'énergie (AIE).
Lire la suite"
"
Immobilier: Le groupe A. Lazrak lance son nouveau projet ""Al Rimal"" à Ain Sebaa",01 décembre 2021,"Casablanca -   
    Le groupe A. Lazrak, acteur majeur dans l'immobilier résidentiel et professionnel depuis 1953, annonce le lancement de la commercialisation de son projet ""Al Rimal"", un lotissement de terrains pour villas dans le quartier de villas de Ain Sebaa à Casablanca.
Lire la suite"
"
Chambre des Conseillers: adoption en commission de la première partie du PLF-2022",01 décembre 2021,"Rabat -   
    La commission des finances et du développement économique à la Chambre des Conseillers a adopté à la majorité, dans la nuit de mardi à mercredi, la première partie du Projet de loi de finances (PLF) au titre de l’exercice 2022.
Lire la suite"
"
 Cours de change des devises étrangères contre le dirham",01 décembre 2021,"Rabat -   
    Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du mercredi 1er décembre 2021 :
Lire la suite"
"
La BERD lance un programme d’apprentissage en ligne à l’appui des marchés de capitaux marocains",30 novembre 2021,"Londres -   
    La Banque européenne pour la reconstruction et le développement (BERD) a annoncé mardi son soutien au système financier marocain à travers le lancement d'un programme de formation en ligne sur les marchés des capitaux.
Lire la suite"
"
Le Maroc salué par l'ONU pour son ""leadership remarquable"" en matière d'action climatique",30 novembre 2021,"Rabat -   
    Le Système des Nations unies pour le Développement (SNUD) au Maroc a salué, mardi à Rabat, le ""leadership remarquable"" du Royaume en matière d'action climatique depuis de nombreuses années.
Lire la suite"
"
Banques participatives: Les financements augmentent de 50% en octobre (BAM)",30 novembre 2021,"Rabat -   
    Les financements accordés par les banques participatives ont augmenté, en glissement annuel, de 50% à plus de 18,51 milliards de dirhams (MMDH) en octobre 2021, selon Bank Al-Maghrib (BAM).
Lire la suite"
"
Commission des investissements: 5 projets approuvés pour près de 4 MMDH",30 novembre 2021,"Rabat -   
    La commission des Investissements, réunie mardi à Rabat, sous la présidence du Chef du gouvernement, Aziz Akhannouch, a approuvé 5 conventions et avenants de projets d'investissements pour un montant global de 3,96 milliards de dirhams (MMDH).
Lire la suite"
"
La croissance de la masse monétaire décélère à 7,2% en octobre (BAM)",30 novembre 2021,"Rabat -   
    Le rythme de croissance annuelle de l'agrégat monétaire M3, qui représente la masse monétaire, a connu une décélération à 7,2% en octobre dernier, après 7,4% un mois auparavant, selon Bank Al-Maghrib (BAM).
Lire la suite"
"
Recherche et développement: 160 MDH pour 61 projets",30 novembre 2021,"Rabat -   
    Un total de 61 projets ont été retenus pour bénéficier d'une enveloppe budgétaire globale de 160 MDH, dans le cadre d’un appel à projets de recherche et développement multithématique lancé par le ministère de l’Enseignement supérieur, de la Recherche scientifique et de l’Innovation aux côtés d’autres partenaires.
Lire la suite"
"
Textile: le 18ème salon ""Maroc in mode"" se tiendra les 30 et 31 mars 2022 (AMITH)",30 novembre 2021,"Casablanca -   
    La 18ème édition du salon textile international ""Maroc In Mode"" (MIM) se tiendra les 30 et 31 mars 2022 au Parc des expositions Mohammed VI d'El Jadida, a annoncé, mardi, l'Association marocaine des industries du textile et de l'habillement (AMITH).
Lire la suite"
"
Commission des investissements: 6 projets examinés pour près de 4 MMDH (M. Jazouli)",30 novembre 2021,"Rabat -   
    La Commission des investissements, réunie mardi à Rabat, sous la présidence du Chef du gouvernement, Aziz Akhannouch, a examiné six projets d'investissement pour un montant global de près de 4 milliards de dirhams (MMDH), a indiqué le ministre délégué chargé de l'Investissement, de la Convergence et de l'Évaluation des politiques publiques, Mohcine Jazouli.
Lire la suite"
"
La Bourse de Casablanca clôture dans le rouge",30 novembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca a clôturé dans le rouge, mardi à la clôture, son indice de référence, le Masi, cédant 0,11% à 13.085,38 points (pts).
Lire la suite"
"
Autoroutes: un trafic moyen de 9.400 véhicules par jour en 2020 (ADM)",30 novembre 2021,"Casablanca -   
    Le trafic moyen sur le réseau autoroutier marocain s'est établi à 9.400 véhicules par jour en 2020, soit une baisse globale de près du tiers du volume de trafic par rapport à l'année 2019, selon la société nationale des Autoroutes du Maroc (ADM).
Lire la suite"
"
ADM: plus de 350 MDH consacrés à la maintenance en 2020",30 novembre 2021,"Casablanca -   
    La Société nationale des Autoroutes du Maroc (ADM) a engagé une enveloppe budgétaire totale de 352,34 millions de dirhams (MDH) au titre de l'exercice 2020, pour réaliser les grands travaux de maintenance de la chaussée sur les différents axes autoroutiers.
Lire la suite"
"
Agriculture: La campagne 2021-2022 sur une bonne lancée (M. Sadiki)",30 novembre 2021,"Kénitra -   
    La campagne agricole 2021-2022 est sur une bonne lancée, a affirmé, mardi à Kénitra, le ministre de l'Agriculture, de la pêche maritime, du développement rural et des eaux et forêts, Mohamed Sadiki.
Lire la suite"
"
Le groupe OCP améliore son chiffre d'affaires de 38% à fin septembre 2021",30 novembre 2021,"Casablanca -   
    Le chiffre d'affaires (CA) du Groupe OCP s'est établi à plus de 57,64 milliards de dirhams (MMDH) au titre des neuf premiers mois de cette année, en hausse de 38% par rapport à fin septembre 2020.
Lire la suite"
"
Industries manufacturières: Hausse de 0,2% de l'indice des prix à la production en octobre (HCP)",30 novembre 2021,"Casablanca -   
    Casablanca - L'indice des prix à la production du secteur des ""Industries manufacturières hors raffinage de pétrole"" a enregistré une hausse de 0,2% en octobre 2021 par rapport au mois précédent, selon le Haut-Commissariat au Plan (HCP).


Lire la suite"
"
Appel au renforcement de la coopération industrielle et des échanges commerciaux interarabes (OADIM)",30 novembre 2021,"Rabat -   
    Le Directeur général de l'Organisation arabe pour le développement industriel, la normalisation et l'exploitation minière (OADIM), Adil Sakr, a appelé à appuyer et à encourager toutes les actions visant le renforcement de la coopération industrielle arabe, afin d'ouvrir de nouvelles perspectives aux échanges commerciaux sans barrière aucune et contribuer ainsi à soutenir la grande zone arabe de libre-échange.
Lire la suite"
"
Flexibilité et inclusion, facteurs clés de succès du travail hybride",30 novembre 2021,"Casablanca -   
    La flexibilité, la culture et l’inclusion constituent des facteurs clés de succès du mode de travail hybride, alliant le présentiel et le télétravail, au sein des entreprises, a indiqué, mardi, Ibrahim Youssry, Directeur Général pour le Cluster Multi-Pays Moyen-Orient et Afrique chez Microsoft.
Lire la suite"
"
Cours de change des devises étrangères contre le dirham",30 novembre 2021,"Rabat -   
    Voici les cours des billets de banque étrangers établis par Bank Al-Maghrib pour la journée du mardi 30 novembre 2021 :
Lire la suite"
"
10ème anniversaire des Archives du Maroc: Barid Al-Maghrib émet un timbre-poste commémoratif",30 novembre 2021,"Rabat -   
    Le Groupe Barid Al-Maghrib a procédé, mardi, en partenariat avec Archives du Maroc, à l’émission spéciale d’un timbre-poste en commémoration du 10ème anniversaire des Archives du Maroc.
Lire la suite"
"
La Bourse de Casablanca en légère baisse à l'ouverture",30 novembre 2021,"Bourse (Casablanca) -   
    La Bourse de Casablanca évoluait en légère baisse, mardi à l'ouverture, le Masi reculant de 0,19%, à 13.074,22 points (pts).
Lire la suite"
"
ATDA-2021: Un franc succès en termes de mobilisation, de contenus et de recommandations (organisateurs)",30 novembre 2021,"Rabat -   
    Les Assises de la Transformation Digitale en Afrique (ATDA-2021), tenues les 25 et 26 novembre dans l’enceinte de la prestigieuse Université Mohammed VI Polytechnique (UM6P) à Benguerir, ont été un franc succès en termes de mobilisation, de contenus et de recommandations, ont indiqué lundi les organisateurs dans un communiqué.
Lire la suite"
"
Remboursement des crédits de la TVA: un signal ""très"" positif aux TPME (CGEM)",29 novembre 2021,"Casablanca -   
    Le remboursement des arriérés des crédits de la taxe sur la valeur ajoutée (TVA), annoncé par le Chef du gouvernement, ce lundi à la Chambre des représentants, constitue un signal ""très"" positif aux opérateurs économiques, en particulier les très petites, petites et moyennes entreprises (TPME), a affirmé le président de la Confédération générale des entreprises du Maroc (GCEM), Chakib Alj.
Lire la suite"
"
EU-Africa Business Summit : l’Afrique et l’UE appelés à renforcer davantage leur partenariat stratégique (panélistes)",29 novembre 2021,"Marrakech -   
    Dans le contexte économique d'après la pandémie du nouveau coronavirus (Covid-19), l'Afrique et l’Union Européenne (UE) sont appelés, plus que jamais, à renforcer davantage leur partenariat stratégique, ont souligné lundi à Marrakech, les participants à la 4ème édition de l’EU-Africa European Business Summit.
Lire la suite"
"
Rabat-Salé-Kénitra: Lancement du Centre régional des jeunes entrepreneurs agricoles et agroalimentaires",29 novembre 2021,"Rabat -   
    La Direction régionale de l'agriculture (DRA) de Rabat-Salé-Kénitra a lancé, récemment, le Centre régional des jeunes entrepreneurs agricoles et agroalimentaires (CRJEAA), à Kénitra.
Lire la suite"
"
ADM fait preuve de résilience et d'agilité face à la crise sanitaire (rapport)",29 novembre 2021,"Casablanca -   
    La société nationale des Autoroutes du Maroc (ADM) fait preuve de résilience et d’agilité face à la crise sanitaire et assure la continuité de son programme de développement, selon le rapport annuel de la société au titre de 2020.
Lire la suite"
"
Le chantier ""phare"" de la généralisation de la protection sociale au Maroc mis en avant devant la 2ème réunion du dialogue politique de l'OCDE",29 novembre 2021,"Paris -   
    Le chantier ""phare"" de la généralisation de la protection sociale au Maroc a été mis en avant, lundi, devant la 2ème réunion du dialogue politique de l'OCDE sur la Protection Sociale et le Développement, tenue sous format virtuel.
Lire la suite"
